seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd
64679,2026-04-09 05:25:43,3,3,3,attack,attack,attack,attack,2,true,0,49453852491629,59557,5,5,1,9,3,0,0,0,0,7176,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,26,13,9,1,5,8,2,0,0,41,22,12,4,8,14,3,0,1
64680,2026-04-09 05:25:47,1,1,6,coin,coin,spins,gold,1,false,50000,49453861121629,59556,5,5,1,9,0,0,0,1,0,7176,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,27,13,9,1,6,8,2,0,0,42,22,12,4,9,14,3,0,1
64681,2026-04-09 05:25:48,3,3,2,attack,attack,goldSack,gold,1,false,100000,49453861221629,59555,5,5,1,9,2,0,0,0,0,7176,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,28,15,9,1,6,8,2,0,0,43,24,12,4,9,14,3,0,1
64682,2026-04-09 05:25:49,1,4,4,coin,steal,steal,gold,1,false,25000,49453861246629,59554,5,5,1,9,0,2,0,0,0,7176,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,29,15,11,1,6,8,2,0,0,44,24,14,4,9,14,3,0,1
64683,2026-04-09 05:25:49,5,5,5,shield,shield,shield,shield,3,true,1,49453861246629,59554,5,5,1,9,0,0,3,0,0,7176,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,30,15,11,4,6,8,2,0,1,45,24,14,7,9,14,3,0,2
64684,2026-04-09 05:25:50,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453861346629,59553,5,5,1,9,1,1,0,0,0,7176,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,31,16,12,4,6,8,2,0,1,46,25,15,7,9,14,3,0,2
64685,2026-04-09 05:25:51,1,4,4,coin,steal,steal,gold,1,false,25000,49453861371629,59552,5,5,1,9,0,2,0,0,0,7176,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,32,16,14,4,6,8,2,0,1,47,25,17,7,9,14,3,0,2
64686,2026-04-09 05:25:52,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453861521629,59551,5,5,1,9,0,0,0,0,1,7177,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,33,16,14,4,6,9,2,0,1,48,25,17,7,9,15,3,0,2
64687,2026-04-09 05:25:53,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453861621629,59550,5,5,1,9,1,1,0,0,0,7177,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,34,17,15,4,6,9,2,0,1,49,26,18,7,9,15,3,0,2
64688,2026-04-09 05:25:54,5,5,5,shield,shield,shield,shield,3,true,1,49453861621629,59550,5,5,1,9,0,0,3,0,0,7177,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,35,17,15,7,6,9,2,0,2,50,26,18,10,9,15,3,0,3
64689,2026-04-09 05:25:55,3,1,1,attack,coin,coin,gold,1,false,50000,49453861671629,59549,5,5,1,9,1,0,0,0,0,7177,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,36,18,15,7,6,9,2,0,2,51,27,18,10,9,15,3,0,3
64690,2026-04-09 05:25:55,6,6,6,spins,spins,spins,spins,5,true,10,49453861671629,59558,5,5,1,9,0,0,0,3,0,7177,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,37,18,15,7,9,9,2,0,2,52,27,18,10,12,15,3,0,3
64691,2026-04-09 05:25:56,3,3,3,attack,attack,attack,attack,2,true,0,49453861671629,59557,5,5,1,9,3,0,0,0,0,7177,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,38,21,15,7,9,9,3,0,2,1,3,0,0,0,0,1,0,0
64692,2026-04-09 05:26:11,3,3,2,attack,attack,goldSack,gold,1,false,100000,49453870351629,59556,5,5,1,9,2,0,0,0,0,7177,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""275\/500@m17""}",39,23,15,7,9,9,3,0,2,2,5,0,0,0,0,1,0,0
64693,2026-04-09 05:26:12,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453870376629,59555,5,5,1,9,0,0,0,0,2,7179,20000,42,2,35.9,bonus_as10_gae1_no,107,700000,,,,,40,23,15,7,9,11,3,0,2,3,5,0,0,0,2,1,0,0
64694,2026-04-09 05:26:13,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453870476629,59554,5,5,1,9,1,1,0,0,0,7179,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,41,24,16,7,9,11,3,0,2,4,6,1,0,0,2,1,0,0
64695,2026-04-09 05:26:13,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453872476629,59553,5,5,1,9,0,0,0,0,0,7179,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""930\/2500@m7""}",42,24,16,7,9,11,3,0,2,5,6,1,0,0,2,1,0,0
64696,2026-04-09 05:26:25,1,1,1,coin,coin,coin,gold,1,true,250000,49453872726629,59552,5,5,1,9,0,0,0,0,0,7179,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,43,24,16,7,9,11,3,0,2,6,6,1,0,0,2,1,0,0
64697,2026-04-09 05:26:26,1,1,6,coin,coin,spins,gold,1,false,50000,49453872776629,59551,5,5,1,9,0,0,0,1,0,7179,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,44,24,16,7,10,11,3,0,2,7,6,1,0,1,2,1,0,0
64698,2026-04-09 05:26:27,5,5,5,shield,shield,shield,shield,3,true,1,49453872776629,59551,5,5,1,9,0,0,3,0,0,7179,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,45,24,16,10,10,11,3,0,3,8,6,1,3,1,2,1,0,1
64699,2026-04-09 05:26:28,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453872926629,59550,5,5,1,9,0,0,0,0,1,7180,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,46,24,16,10,10,12,3,0,3,9,6,1,3,1,3,1,0,1
64700,2026-04-09 05:26:43,1,4,4,coin,steal,steal,gold,1,false,25000,49453872951629,59549,5,5,1,9,0,2,0,0,0,7180,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""932\/2500@m7""}",47,24,18,10,10,12,3,0,3,10,6,3,3,1,3,1,0,1
64701,2026-04-09 05:26:44,3,3,3,attack,attack,attack,attack,2,true,0,49453872951629,59548,5,5,1,9,3,0,0,0,0,7180,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,48,27,18,10,10,12,4,0,3,11,9,3,3,1,3,2,0,1
64702,2026-04-09 05:26:47,1,6,6,coin,spins,spins,gold,1,false,25000,49453898976629,59547,5,5,1,9,0,0,0,2,0,7180,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,49,27,18,10,12,12,4,0,3,12,9,3,3,3,3,2,0,1
64703,2026-04-09 05:26:48,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453899126629,59546,5,5,1,9,0,0,0,0,1,7181,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,50,27,18,10,12,13,4,0,3,13,9,3,3,3,4,2,0,1
64704,2026-04-09 05:26:49,1,6,6,coin,spins,spins,gold,1,false,25000,49453899151629,59545,5,5,1,9,0,0,0,2,0,7181,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,51,27,18,10,14,13,4,0,3,14,9,3,3,5,4,2,0,1
64705,2026-04-09 05:26:57,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453899301629,59544,5,5,1,9,0,0,0,0,1,7182,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,52,27,18,10,14,14,4,0,3,15,9,3,3,5,5,2,0,1
64706,2026-04-09 05:26:58,3,3,3,attack,attack,attack,attack,2,true,0,49453899301629,59543,5,5,1,9,3,0,0,0,0,7182,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,53,30,18,10,14,14,5,0,3,16,12,3,3,5,5,3,0,1
64707,2026-04-09 05:27:02,1,4,4,coin,steal,steal,gold,1,false,25000,49453907906629,59542,5,5,1,9,0,2,0,0,0,7182,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""277\/500@m17""}",54,30,20,10,14,14,5,0,3,17,12,5,3,5,5,3,0,1
64708,2026-04-09 05:27:03,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453908056629,59541,5,5,1,9,0,0,0,0,1,7183,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,55,30,20,10,14,15,5,0,3,18,12,5,3,5,6,3,0,1
64709,2026-04-09 05:27:04,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453908206629,59540,5,5,1,9,0,0,0,0,1,7184,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,56,30,20,10,14,16,5,0,3,19,12,5,3,5,7,3,0,1
64710,2026-04-09 05:27:05,4,4,4,steal,steal,steal,steal,4,true,0,49453908206629,59539,5,5,1,9,0,3,0,0,0,7184,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,57,30,23,10,14,16,5,1,3,20,12,8,3,5,7,3,1,1
64711,2026-04-09 05:27:11,1,5,5,coin,shield,shield,gold,1,false,25000,49454026281629,59538,5,5,1,9,0,0,2,0,0,7184,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,58,30,23,12,14,16,5,1,3,21,12,8,5,5,7,3,1,1
64712,2026-04-09 05:27:12,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49454026306629,59537,5,5,1,9,0,0,0,0,2,7186,20000,42,2,35.9,bonus_as10_gae1_no,107,700000,,,,,59,30,23,12,14,18,5,1,3,22,12,8,5,5,9,3,1,1
64713,2026-04-09 05:27:13,3,6,2,attack,spins,goldSack,gold,1,false,100000,49454026406629,59536,5,5,1,9,1,0,0,1,0,7186,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,60,31,23,12,15,18,5,1,3,23,13,8,5,6,9,3,1,1
64714,2026-04-09 05:27:14,1,1,6,coin,coin,spins,gold,1,false,50000,49454026456629,59535,5,5,1,9,0,0,0,1,0,7186,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,61,31,23,12,16,18,5,1,3,24,13,8,5,7,9,3,1,1
64715,2026-04-09 05:27:15,1,1,6,coin,coin,spins,gold,1,false,50000,49454026506629,59534,5,5,1,9,0,0,0,1,0,7186,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,62,31,23,12,17,18,5,1,3,25,13,8,5,8,9,3,1,1
64716,2026-04-09 05:27:15,3,4,2,attack,steal,goldSack,gold,1,false,100000,49454026606629,59533,5,5,1,9,1,1,0,0,0,7186,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,63,32,24,12,17,18,5,1,3,26,14,9,5,8,9,3,1,1
64717,2026-04-09 05:27:16,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454026756629,59532,5,5,1,9,0,0,0,0,1,7187,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,64,32,24,12,17,19,5,1,3,27,14,9,5,8,10,3,1,1
64718,2026-04-09 05:27:17,1,1,1,coin,coin,coin,gold,1,true,250000,49454027006629,59531,5,5,1,9,0,0,0,0,0,7187,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""934\/2500@m7""}",65,32,24,12,17,19,5,1,3,28,14,9,5,8,10,3,1,1
64719,2026-04-09 05:27:18,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454027156629,59530,5,5,1,9,0,0,0,0,1,7188,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,66,32,24,12,17,20,5,1,3,29,14,9,5,8,11,3,1,1
64720,2026-04-09 05:27:19,3,3,3,attack,attack,attack,attack,2,true,0,49454027156629,59529,5,5,1,9,3,0,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,67,35,24,12,17,20,6,1,3,30,17,9,5,8,11,4,1,1
64721,2026-04-09 05:27:23,1,1,6,coin,coin,spins,gold,1,false,50000,49454035786629,59528,5,5,1,9,0,0,0,1,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""279\/500@m17""}",68,35,24,12,18,20,6,1,3,31,17,9,5,9,11,4,1,1
64722,2026-04-09 05:27:24,3,1,1,attack,coin,coin,gold,1,false,50000,49454035836629,59527,5,5,1,9,1,0,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""936\/2500@m7""}",69,36,24,12,18,20,6,1,3,32,18,9,5,9,11,4,1,1
64723,2026-04-09 05:27:25,1,6,6,coin,spins,spins,gold,1,false,25000,49454035861629,59526,5,5,1,9,0,0,0,2,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,70,36,24,12,20,20,6,1,3,33,18,9,5,11,11,4,1,1
64724,2026-04-09 05:27:25,5,5,5,shield,shield,shield,shield,3,true,1,49454035861629,59526,5,5,1,9,0,0,3,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,71,36,24,15,20,20,6,1,4,34,18,9,8,11,11,4,1,2
64725,2026-04-09 05:27:26,1,4,6,coin,steal,spins,gold,1,false,25000,49454035886629,59525,5,5,1,9,0,1,0,1,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,72,36,25,15,21,20,6,1,4,35,18,10,8,12,11,4,1,2
64726,2026-04-09 05:27:27,4,4,4,steal,steal,steal,steal,4,true,0,49454035886629,59524,5,5,1,9,0,3,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,73,36,28,15,21,20,6,2,4,36,18,13,8,12,11,4,2,2
64727,2026-04-09 05:27:33,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49454092440629,59523,5,5,1,9,0,0,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,74,36,28,15,21,20,6,2,4,37,18,13,8,12,11,4,2,2
64728,2026-04-09 05:27:33,3,3,3,attack,attack,attack,attack,2,true,0,49454092440629,59522,5,5,1,9,3,0,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,75,39,28,15,21,20,7,2,4,38,21,13,8,12,11,5,2,2
64729,2026-04-09 05:27:37,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49454103020629,59521,5,5,1,9,0,0,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,76,39,28,15,21,20,7,2,4,39,21,13,8,12,11,5,2,2
64730,2026-04-09 05:27:38,3,4,2,attack,steal,goldSack,gold,1,false,100000,49454103120629,59520,5,5,1,9,1,1,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,77,40,29,15,21,20,7,2,4,40,22,14,8,12,11,5,2,2
64731,2026-04-09 05:27:39,1,1,1,coin,coin,coin,gold,1,true,250000,49454103370629,59519,5,5,1,9,0,0,0,0,0,7188,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,78,40,29,15,21,20,7,2,4,41,22,14,8,12,11,5,2,2
64732,2026-04-09 05:27:40,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454103520629,59518,5,5,1,9,0,0,0,0,1,7189,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,79,40,29,15,21,21,7,2,4,42,22,14,8,12,12,5,2,2
64733,2026-04-09 05:27:41,3,4,2,attack,steal,goldSack,gold,1,false,100000,49454103620629,59517,5,5,1,9,1,1,0,0,0,7189,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,80,41,30,15,21,21,7,2,4,43,23,15,8,12,12,5,2,2
64734,2026-04-09 05:27:41,3,4,2,attack,steal,goldSack,gold,1,false,100000,49454103720629,59516,5,5,1,9,1,1,0,0,0,7189,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,81,42,31,15,21,21,7,2,4,44,24,16,8,12,12,5,2,2
64735,2026-04-09 05:27:42,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49454103745629,59515,5,5,1,9,0,0,0,0,2,7191,20000,42,2,36.0,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""938\/2500@m7""}",82,42,31,15,21,23,7,2,4,45,24,16,8,12,14,5,2,2
64736,2026-04-09 05:27:44,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49454103770629,59514,5,5,1,9,0,0,0,0,2,7193,20000,42,2,36.0,bonus_as10_gae1_no,107,700000,,,,,83,42,31,15,21,25,7,2,4,46,24,16,8,12,16,5,2,2
64737,2026-04-09 05:27:45,1,1,6,coin,coin,spins,gold,1,false,50000,49454103820629,59513,5,5,1,9,0,0,0,1,0,7193,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,84,42,31,15,22,25,7,2,4,47,24,16,8,13,16,5,2,2
64738,2026-04-09 05:27:46,1,1,1,coin,coin,coin,gold,1,true,250000,49454104070629,59512,5,5,1,9,0,0,0,0,0,7193,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,85,42,31,15,22,25,7,2,4,48,24,16,8,13,16,5,2,2
64739,2026-04-09 05:27:47,3,6,2,attack,spins,goldSack,gold,1,false,100000,49454104170629,59511,5,5,1,9,1,0,0,1,0,7193,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,86,43,31,15,23,25,7,2,4,49,25,16,8,14,16,5,2,2
64740,2026-04-09 05:27:48,3,3,2,attack,attack,goldSack,gold,1,false,100000,49454104270629,59510,5,5,1,9,2,0,0,0,0,7193,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""281\/500@m17""}",87,45,31,15,23,25,7,2,4,50,27,16,8,14,16,5,2,2
64741,2026-04-09 05:27:49,4,4,4,steal,steal,steal,steal,4,true,0,49454104270629,59509,5,5,1,9,0,3,0,0,0,7193,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,88,45,34,15,23,25,7,3,4,51,27,19,8,14,16,5,3,2
64742,2026-04-09 05:27:55,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454313106629,59508,5,5,1,9,0,0,0,0,1,7194,20000,42,1,36.0,bonus_as10_gae1_no,107,700000,,,,,89,45,34,15,23,26,7,3,4,52,27,19,8,14,17,5,3,2
64743,2026-04-09 05:27:56,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49454315106629,59507,5,5,1,9,0,0,0,0,0,7194,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,90,45,34,15,23,26,7,3,4,53,27,19,8,14,17,5,3,2
64744,2026-04-09 05:27:56,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454315256629,59506,5,5,1,9,0,0,0,0,1,7195,20000,42,1,36.0,bonus_as10_gae1_no,107,700000,,,,,91,45,34,15,23,27,7,3,4,54,27,19,8,14,18,5,3,2
64745,2026-04-09 05:27:57,5,5,5,shield,shield,shield,shield,3,true,1,49454315256629,59506,5,5,1,9,0,0,3,0,0,7195,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,92,45,34,18,23,27,7,3,5,55,27,19,11,14,18,5,3,3
64746,2026-04-09 05:27:59,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454315406629,59505,5,5,1,9,0,0,0,0,1,7196,20000,42,1,36.0,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""940\/2500@m7""}",93,45,34,18,23,28,7,3,5,56,27,19,11,14,19,5,3,3
64747,2026-04-09 05:28:00,1,1,1,coin,coin,coin,gold,1,true,250000,49454315656629,59504,5,5,1,9,0,0,0,0,0,7196,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,94,45,34,18,23,28,7,3,5,57,27,19,11,14,19,5,3,3
64748,2026-04-09 05:28:00,3,3,2,attack,attack,goldSack,gold,1,false,100000,49454315756629,59503,5,5,1,9,2,0,0,0,0,7196,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,95,47,34,18,23,28,7,3,5,58,29,19,11,14,19,5,3,3
64749,2026-04-09 05:28:01,1,1,6,coin,coin,spins,gold,1,false,50000,49454315806629,59502,5,5,1,9,0,0,0,1,0,7196,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,96,47,34,18,24,28,7,3,5,59,29,19,11,15,19,5,3,3
64750,2026-04-09 05:28:01,1,4,6,coin,steal,spins,gold,1,false,25000,49454315831629,59501,5,5,1,9,0,1,0,1,0,7196,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,97,47,35,18,25,28,7,3,5,60,29,20,11,16,19,5,3,3
64751,2026-04-09 05:28:02,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49454315856629,59500,5,5,1,9,0,0,0,0,2,7198,20000,42,2,36.0,bonus_as10_gae1_no,107,700000,,,,,98,47,35,18,25,30,7,3,5,61,29,20,11,16,21,5,3,3
64752,2026-04-09 05:28:04,3,3,2,attack,attack,goldSack,gold,1,false,100000,49454315956629,59499,5,5,1,9,2,0,0,0,0,7198,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,99,49,35,18,25,30,7,3,5,62,31,20,11,16,21,5,3,3
64753,2026-04-09 05:28:04,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454316106629,59498,5,5,1,9,0,0,0,0,1,7199,20000,42,1,36.0,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""283\/500@m17""}",100,49,35,18,25,31,7,3,5,63,31,20,11,16,22,5,3,3
64754,2026-04-09 05:28:07,3,4,2,attack,steal,goldSack,gold,1,false,100000,49454316206629,59497,5,5,1,9,1,1,0,0,0,7199,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,101,50,36,18,25,31,7,3,5,64,32,21,11,16,22,5,3,3
64755,2026-04-09 05:28:08,1,1,1,coin,coin,coin,gold,1,true,250000,49454316456629,59496,5,5,1,9,0,0,0,0,0,7199,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,102,50,36,18,25,31,7,3,5,65,32,21,11,16,22,5,3,3
64756,2026-04-09 05:28:09,1,6,6,coin,spins,spins,gold,1,false,25000,49454316481629,59495,5,5,1,9,0,0,0,2,0,7199,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,103,50,36,18,27,31,7,3,5,66,32,21,11,18,22,5,3,3
64757,2026-04-09 05:28:10,3,3,3,attack,attack,attack,attack,2,true,0,49454316481629,59494,5,5,1,9,3,0,0,0,0,7199,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,104,53,36,18,27,31,8,3,5,67,35,21,11,18,22,6,3,3
64758,2026-04-09 05:28:17,1,1,6,coin,coin,spins,gold,1,false,50000,49454325111629,59493,5,5,1,9,0,0,0,1,0,7199,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,105,53,36,18,28,31,8,3,5,68,35,21,11,19,22,6,3,3
64759,2026-04-09 05:28:19,3,6,2,attack,spins,goldSack,gold,1,false,100000,49454325211629,59492,5,5,1,9,1,0,0,1,0,7199,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,106,54,36,18,29,31,8,3,5,69,36,21,11,20,22,6,3,3
64760,2026-04-09 05:28:21,4,4,4,steal,steal,steal,steal,4,true,0,49454325211629,59491,5,5,1,9,0,3,0,0,0,7199,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,107,54,39,18,29,31,8,4,5,70,36,24,11,20,22,6,4,3
64761,2026-04-09 05:28:26,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454423986629,59490,5,5,1,9,0,0,0,0,1,7200,20000,42,1,36.0,bonus_as10_gae1_no,107,700000,,,,,108,54,39,18,29,32,8,4,5,71,36,24,11,20,23,6,4,3
64762,2026-04-09 05:28:33,3,3,3,attack,attack,attack,attack,2,true,0,49454423986629,59489,5,5,1,9,3,0,0,0,0,7200,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,109,57,39,18,29,32,9,4,5,72,39,24,11,20,23,7,4,3
64763,2026-04-09 05:28:37,5,5,5,shield,shield,shield,shield,3,true,1,49454432566629,59489,5,5,1,9,0,0,3,0,0,7200,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""942\/2500@m7""}",110,57,39,21,29,32,9,4,6,73,39,24,14,20,23,7,4,4
64764,2026-04-09 05:28:38,5,5,5,shield,shield,shield,shield,3,true,1,49454432566629,59489,5,5,1,9,0,0,3,0,0,7200,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,111,57,39,24,29,32,9,4,7,74,39,24,17,20,23,7,4,5
64765,2026-04-09 05:28:39,5,5,5,shield,shield,shield,shield,3,true,1,49454432566629,59489,5,5,1,9,0,0,3,0,0,7200,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,112,57,39,27,29,32,9,4,8,75,39,24,20,20,23,7,4,6
64766,2026-04-09 05:28:40,3,4,2,attack,steal,goldSack,gold,1,false,100000,49454432666629,59488,5,5,1,9,1,1,0,0,0,7200,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,113,58,40,27,29,32,9,4,8,76,40,25,20,20,23,7,4,6
64767,2026-04-09 05:28:45,3,3,3,attack,attack,attack,attack,2,true,0,49454432666629,59487,5,5,1,9,3,0,0,0,0,7200,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,114,61,40,27,29,32,10,4,8,77,43,25,20,20,23,8,4,6
64768,2026-04-09 05:28:49,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49454441396629,59486,5,5,1,9,0,0,0,0,1,7201,20000,42,1,36.0,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""285\/500@m17""}",115,61,40,27,29,33,10,4,8,78,43,25,20,20,24,8,4,6
64769,2026-04-09 05:28:53,4,4,4,steal,steal,steal,steal,4,true,0,49454441396629,59485,5,5,1,9,0,3,0,0,0,7201,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,116,61,43,27,29,33,10,5,8,79,43,28,20,20,24,8,5,6
64770,2026-04-09 05:28:59,3,3,3,attack,attack,attack,attack,2,true,0,49454570451629,59484,5,5,1,9,3,0,0,0,0,7201,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,117,64,43,27,29,33,11,5,8,80,46,28,20,20,24,9,5,6
64771,2026-04-09 05:29:02,3,1,5,attack,coin,shield,gold,1,false,25000,49454596476629,59483,5,5,1,9,1,0,1,0,0,7201,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,118,65,43,28,29,33,11,5,8,81,47,28,21,20,24,9,5,6
64772,2026-04-09 05:29:07,3,3,2,attack,attack,goldSack,gold,1,false,100000,49454596576629,59482,5,5,1,9,2,0,0,0,0,7201,20000,42,0,36.0,bonus_as10_gae1_no,107,700000,,,,,119,67,43,28,29,33,11,5,8,82,49,28,21,20,24,9,5,6
