seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,cm_balance,profile_name,slot_prob_seg
68842,2026-04-13 18:26:35,4,4,4,steal,steal,steal,steal,4,true,0,46262341601,103836,5,5,400,10,0,3,0,0,0,23,30,4,0,76.7,bonus_bs15_gae1_no,107,700000,,,,,51,31,21,9,13,10,5,2,2,51,31,21,9,13,10,5,2,2,4,4,4,false,SMALL,-2,-5,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68843,2026-04-13 20:10:49,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,72432917881,108343,5,5,1,10,0,0,0,0,2,25,30,4,2,83.3,bonus_as10_gae1_no,107,700000,,,,,52,31,21,9,13,12,5,2,2,52,31,21,9,13,12,5,2,2,5,8,8,false,NORMAL,1,1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68844,2026-04-13 20:10:53,1,1,1,coin,coin,coin,gold,1,true,250000,72433167881,108342,5,5,1,10,0,0,0,0,0,25,30,4,0,83.3,bonus_as10_gae1_no,107,700000,,,,,53,31,21,9,13,12,5,2,2,53,31,21,9,13,12,5,2,2,1,5,5,false,NORMAL,1,0,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68845,2026-04-13 20:10:54,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72433317881,108341,5,5,1,10,0,0,0,0,1,26,30,4,1,86.7,bonus_as10_gae1_no,107,700000,,,,,54,31,21,9,13,13,5,2,2,54,31,21,9,13,13,5,2,2,3,7,8,false,BIG,7,6,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68846,2026-04-13 20:10:55,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72433467881,108340,5,5,1,10,0,0,0,0,1,27,30,4,1,90.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""56\/140@m2""}",55,31,21,9,13,14,5,2,2,55,31,21,9,13,14,5,2,2,3,3,8,false,BIG,7,7,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68847,2026-04-13 20:10:56,1,1,1,coin,coin,coin,gold,1,true,250000,72433717881,108339,5,5,1,10,0,0,0,0,0,27,30,4,0,90.0,bonus_as10_gae1_no,107,700000,,,,,56,31,21,9,13,14,5,2,2,56,31,21,9,13,14,5,2,2,1,1,1,false,MIN,-7,-4,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68848,2026-04-13 20:10:57,3,5,2,attack,shield,goldSack,gold,1,false,100000,72433817881,108338,5,5,1,10,1,0,1,0,0,27,30,4,0,90.0,bonus_as10_gae1_no,107,700000,,,,,57,32,21,10,13,14,5,2,2,57,32,21,10,13,14,5,2,2,7,2,0,false,MIN,-5,-2,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68849,2026-04-13 20:10:58,1,6,6,coin,spins,spins,gold,1,false,25000,72433842881,108337,5,5,1,10,0,0,0,2,0,27,30,4,0,90.0,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""26\/750@m2""}",58,32,21,10,15,14,5,2,2,58,32,21,10,15,14,5,2,2,6,6,5,false,NORMAL,1,2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68850,2026-04-13 20:10:59,3,1,1,attack,coin,coin,gold,1,false,50000,72433892881,108336,5,5,1,10,1,0,0,0,0,27,30,4,0,90.0,bonus_as10_gae1_no,107,700000,,,,,59,33,21,10,15,14,5,2,2,59,33,21,10,15,14,5,2,2,1,5,0,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68851,2026-04-13 20:11:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72434042881,108335,5,5,1,10,0,0,0,0,1,28,30,4,1,93.3,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""14\/350@m0""}",60,33,21,10,15,15,5,2,2,60,33,21,10,15,15,5,2,2,7,7,8,false,MAX,9,8,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68852,2026-04-13 20:11:02,1,4,4,coin,steal,steal,gold,1,false,25000,72434067881,108334,5,5,1,10,0,2,0,0,0,28,30,4,0,93.3,bonus_as10_gae1_no,107,700000,,,,,61,33,23,10,15,15,5,2,2,61,33,23,10,15,15,5,2,2,4,4,5,false,NORMAL,2,1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68853,2026-04-13 20:11:02,5,5,5,shield,shield,shield,shield,3,true,1,72434067881,108334,5,5,1,10,0,0,3,0,0,28,30,4,0,93.3,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""28\/750@m2""}",62,33,23,13,15,15,5,2,3,62,33,23,13,15,15,5,2,3,2,2,2,false,NORMAL,1,-1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68854,2026-04-13 20:11:04,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,72436067881,108333,5,5,1,10,0,0,0,0,0,28,30,4,0,93.3,bonus_as10_gae1_no,107,700000,,,,,63,33,23,13,15,15,5,2,3,63,33,23,13,15,15,5,2,3,3,3,3,false,NORMAL,3,1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68855,2026-04-13 20:11:05,3,3,3,attack,attack,attack,attack,2,true,0,72436067881,108332,5,5,1,10,3,0,0,0,0,28,30,4,0,93.3,bonus_as10_gae1_no,107,700000,,,,,64,36,23,13,15,15,6,2,3,64,36,23,13,15,15,6,2,3,0,0,0,false,SMALL,-1,-2,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68856,2026-04-13 20:11:10,3,3,3,attack,attack,attack,attack,2,true,0,72444647881,108331,5,5,1,10,3,0,0,0,0,28,30,4,0,93.3,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""30\/750@m2""}",65,39,23,13,15,15,7,2,3,65,39,23,13,15,15,7,2,3,0,0,0,false,NORMAL,0,0,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68857,2026-04-13 20:11:28,4,6,2,steal,spins,goldSack,gold,1,false,100000,72470747881,108330,5,5,1,10,0,1,0,1,0,28,30,4,0,93.3,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""57\/140@m2""}",66,39,24,13,16,15,7,2,3,66,39,24,13,16,15,7,2,3,7,6,4,false,NORMAL,1,1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68858,2026-04-13 20:11:29,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,72470772881,108329,5,5,1,10,0,0,0,0,2,0,40,5,0,0.0,bonus_as10_gae1_no,107,700000,,,,,67,39,24,13,16,17,7,2,3,67,39,24,13,16,17,7,2,3,1,8,8,false,BIG,4,2,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68859,2026-04-13 20:11:32,3,1,1,attack,coin,coin,gold,1,false,50000,72470822881,108328,5,5,1,10,1,0,0,0,0,0,40,5,0,0.0,bonus_as10_gae1_no,107,700000,,,,,68,40,24,13,16,17,7,2,3,68,40,24,13,16,17,7,2,3,5,5,0,false,SMALL,-1,-4,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68860,2026-04-13 20:11:32,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,72472822881,108327,5,5,1,10,0,0,0,0,0,0,40,5,0,0.0,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""32\/750@m2""}",69,40,24,13,16,17,7,2,3,69,40,24,13,16,17,7,2,3,7,7,3,false,MAX,9,6,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68861,2026-04-13 20:11:33,4,4,4,steal,steal,steal,steal,4,true,0,72472822881,108326,5,5,1,10,0,3,0,0,0,0,40,5,0,0.0,bonus_as10_gae1_no,107,700000,,,,,70,40,27,13,16,17,7,3,3,70,40,27,13,16,17,7,3,3,4,4,4,false,SMALL,-1,-5,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68862,2026-04-13 20:12:10,1,1,1,coin,coin,coin,gold,1,true,250000,72584072881,108325,5,5,1,10,0,0,0,0,0,0,40,5,0,0.0,bonus_as10_gae1_no,107,700000,,,,,71,40,27,13,16,17,7,3,3,71,40,27,13,16,17,7,3,3,5,5,1,false,MIN,-7,-8,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68863,2026-04-13 20:12:11,3,6,2,attack,spins,goldSack,gold,1,false,100000,72584172881,108324,5,5,1,10,1,0,0,1,0,0,40,5,0,0.0,bonus_as10_gae1_no,107,700000,,,,,72,41,27,13,17,17,7,3,3,72,41,27,13,17,17,7,3,3,3,6,0,false,NORMAL,2,2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68864,2026-04-13 20:12:11,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,72584197881,108323,5,5,1,10,0,0,0,0,2,2,40,5,2,5.0,bonus_as10_gae1_no,107,700000,,,,,73,41,27,13,17,19,7,3,3,73,41,27,13,17,19,7,3,3,5,8,8,false,NORMAL,2,0,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68865,2026-04-13 20:12:13,3,1,5,attack,coin,shield,gold,1,false,25000,72584222881,108322,5,5,1,10,1,0,1,0,0,2,40,5,0,5.0,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""16\/350@m0"",""68171e9b"":""58\/140@m2""}",74,42,27,14,17,19,7,3,3,74,42,27,14,17,19,7,3,3,2,5,0,false,NORMAL,0,-2,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68866,2026-04-13 20:12:14,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,72586222881,108321,5,5,1,10,0,0,0,0,0,2,40,5,0,5.0,bonus_as10_gae1_no,107,700000,,,,,75,42,27,14,17,19,7,3,3,75,42,27,14,17,19,7,3,3,7,3,7,false,NORMAL,0,0,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68867,2026-04-13 20:12:15,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,72586247881,108320,5,5,1,10,0,0,0,0,2,4,40,5,2,10.0,bonus_as10_gae1_no,107,700000,,,,,76,42,27,14,17,21,7,3,3,76,42,27,14,17,21,7,3,3,1,8,8,false,NORMAL,1,1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68868,2026-04-13 20:12:16,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,72588247881,108319,5,5,1,10,0,0,0,0,0,4,40,5,0,10.0,bonus_as10_gae1_no,107,700000,,,,,77,42,27,14,17,21,7,3,3,77,42,27,14,17,21,7,3,3,7,3,3,false,BIG,6,5,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68869,2026-04-13 20:12:17,5,5,5,shield,shield,shield,shield,3,true,1,72588247881,108319,5,5,1,10,0,0,3,0,0,4,40,5,0,10.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""59\/140@m2""}",78,42,27,17,17,21,7,3,4,78,42,27,17,17,21,7,3,4,2,2,2,false,NORMAL,1,-1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68870,2026-04-13 20:12:18,3,4,2,attack,steal,goldSack,gold,1,false,100000,72588347881,108318,5,5,1,10,1,1,0,0,0,4,40,5,0,10.0,bonus_as10_gae1_no,107,700000,,,,,79,43,28,17,17,21,7,3,4,79,43,28,17,17,21,7,3,4,3,4,0,false,NORMAL,2,1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68871,2026-04-13 20:12:19,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72588497881,108317,5,5,1,10,0,0,0,0,1,5,40,5,1,12.5,bonus_as10_gae1_no,107,700000,,,,,80,43,28,17,17,22,7,3,4,80,43,28,17,17,22,7,3,4,7,3,8,false,MAX,8,7,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68872,2026-04-13 20:12:20,6,6,6,spins,spins,spins,spins,5,true,10,72588497881,108326,5,5,1,10,0,0,0,3,0,5,40,5,0,12.5,bonus_as10_gae1_no,107,700000,,,,,81,43,28,17,20,22,7,3,4,81,43,28,17,20,22,7,3,4,6,6,6,true,NORMAL,1,0,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68873,2026-04-13 20:12:22,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72588647881,108325,5,5,1,10,0,0,0,0,1,6,40,5,1,15.0,bonus_as10_gae1_no,107,700000,,,,,82,43,28,17,20,23,7,3,4,1,0,0,0,0,1,0,0,0,7,3,8,false,BIG,7,6,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68874,2026-04-13 20:12:23,4,6,2,steal,spins,goldSack,gold,1,false,100000,72588747881,108324,5,5,1,10,0,1,0,1,0,6,40,5,0,15.0,bonus_as10_gae1_no,107,700000,,,,,83,43,29,17,21,23,7,3,4,2,0,1,0,1,1,0,0,0,7,6,4,false,BIG,4,2,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68875,2026-04-13 20:12:24,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,72588772881,108323,5,5,1,10,0,0,0,0,2,8,40,5,2,20.0,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""34\/750@m2""}",84,43,29,17,21,25,7,3,4,3,0,1,0,1,3,0,0,0,1,8,8,false,BIG,6,2,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68876,2026-04-13 20:12:25,4,6,2,steal,spins,goldSack,gold,1,false,100000,72588872881,108322,5,5,1,10,0,1,0,1,0,8,40,5,0,20.0,bonus_as10_gae1_no,107,700000,,,,,85,43,30,17,22,25,7,3,4,4,0,2,0,2,3,0,0,0,7,6,4,false,BIG,5,1,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68877,2026-04-13 20:12:26,4,6,2,steal,spins,goldSack,gold,1,false,100000,72588972881,108321,5,5,1,10,0,1,0,1,0,8,40,5,0,20.0,bonus_as10_gae1_no,107,700000,,,,,86,43,31,17,23,25,7,3,4,5,0,3,0,3,3,0,0,0,3,6,4,false,BIG,7,2,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68878,2026-04-13 20:12:27,3,1,1,attack,coin,coin,gold,1,false,50000,72589022881,108320,5,5,1,10,1,0,0,0,0,8,40,5,0,20.0,bonus_as10_gae1_no,107,700000,,,,,87,44,31,17,23,25,7,3,4,6,1,3,0,3,3,0,0,0,5,1,0,false,BIG,4,0,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68879,2026-04-13 20:12:27,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,72589047881,108319,5,5,1,10,0,0,0,0,2,10,40,5,2,25.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""60\/140@m2""}",88,44,31,17,23,27,7,3,4,7,1,3,0,3,5,0,0,0,5,8,8,false,BIG,7,2,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68880,2026-04-13 20:12:29,3,1,5,attack,coin,shield,gold,1,false,25000,72589072881,108318,5,5,1,10,1,0,1,0,0,10,40,5,0,25.0,bonus_as10_gae1_no,107,700000,,,,,89,45,31,18,23,27,7,3,4,8,2,3,1,3,5,0,0,0,2,5,0,false,NORMAL,3,-2,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68881,2026-04-13 20:12:30,1,1,1,coin,coin,coin,gold,1,true,250000,72589322881,108317,5,5,1,10,0,0,0,0,0,10,40,5,0,25.0,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""18\/350@m0""}",90,45,31,18,23,27,7,3,4,9,2,3,1,3,5,0,0,0,1,5,5,false,NORMAL,3,-2,5,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68882,2026-04-13 20:12:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72589472881,108316,5,5,1,10,0,0,0,0,1,11,40,5,1,27.5,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""36\/750@m2""}",91,45,31,18,23,28,7,3,4,10,2,3,1,3,6,0,0,0,3,7,8,false,MAX,10,6,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68883,2026-04-13 20:12:32,1,1,1,coin,coin,coin,gold,1,true,250000,72589722881,108315,5,5,1,10,0,0,0,0,0,11,40,5,0,27.5,bonus_as10_gae1_no,107,700000,,,,,92,45,31,18,23,28,7,3,4,11,2,3,1,3,6,0,0,0,1,5,1,false,MIN,-9,-7,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68884,2026-04-13 20:12:33,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72589872881,108314,5,5,1,10,0,0,0,0,1,12,40,5,1,30.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""61\/140@m2""}",93,45,31,18,23,29,7,3,4,12,2,3,1,3,7,0,0,0,3,7,8,false,NORMAL,3,6,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68885,2026-04-13 20:12:34,1,4,6,coin,steal,spins,gold,1,false,25000,72589897881,108313,5,5,1,10,0,1,0,1,0,12,40,5,0,30.0,bonus_as10_gae1_no,107,700000,,,,,94,45,32,18,24,29,7,3,4,13,2,4,1,4,7,0,0,0,6,4,1,false,MIN,-6,-3,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68886,2026-04-13 20:12:35,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,72591897881,108312,5,5,1,10,0,0,0,0,0,12,40,5,0,30.0,bonus_as10_gae1_no,107,700000,,,,,95,45,32,18,24,29,7,3,4,14,2,4,1,4,7,0,0,0,7,7,7,false,NORMAL,0,3,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68887,2026-04-13 20:12:35,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,72591922881,108311,5,5,1,10,0,0,0,0,2,14,40,5,2,35.0,bonus_as10_gae1_no,107,700000,,,,,96,45,32,18,24,31,7,3,4,15,2,4,1,4,9,0,0,0,5,8,8,false,NORMAL,0,1,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68888,2026-04-13 20:12:37,1,4,6,coin,steal,spins,gold,1,false,25000,72591947881,108310,5,5,1,10,0,1,0,1,0,14,40,5,0,35.0,bonus_as10_gae1_no,107,700000,,,,,97,45,33,18,25,31,7,3,4,16,2,5,1,5,9,0,0,0,6,4,5,false,BIG,4,5,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68889,2026-04-13 20:12:37,3,1,5,attack,coin,shield,gold,1,false,25000,72591972881,108309,5,5,1,10,1,0,1,0,0,14,40,5,0,35.0,bonus_as10_gae1_no,107,700000,,,,,98,46,33,19,25,31,7,3,4,17,3,5,2,5,9,0,0,0,2,5,0,false,SMALL,-2,-2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68890,2026-04-13 20:12:38,4,4,4,steal,steal,steal,steal,4,true,0,72591972881,108308,5,5,1,10,0,3,0,0,0,14,40,5,0,35.0,bonus_as10_gae1_no,107,700000,,,,,99,46,36,19,25,31,7,4,4,18,3,8,2,5,9,0,1,0,4,4,4,false,MIN,-6,-6,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68891,2026-04-13 20:12:44,3,3,3,attack,attack,attack,attack,2,true,0,72804378881,108307,5,5,1,10,3,0,0,0,0,14,40,5,0,35.0,bonus_as10_gae1_no,107,700000,,,,,100,49,36,19,25,31,8,4,4,19,6,8,2,5,9,1,1,0,0,0,0,false,NORMAL,2,-1,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68892,2026-04-13 20:12:49,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72813108881,108306,5,5,1,10,0,0,0,0,1,15,40,5,1,37.5,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""62\/140@m2""}",101,49,36,19,25,32,8,4,4,20,6,8,2,5,10,1,1,0,3,3,8,false,MAX,8,4,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68893,2026-04-13 20:12:51,3,4,2,attack,steal,goldSack,gold,1,false,100000,72813208881,108305,5,5,1,10,1,1,0,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,,102,50,37,19,25,32,8,4,4,21,7,9,2,5,10,1,1,0,7,4,0,false,NORMAL,2,-1,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68894,2026-04-13 20:12:51,4,4,4,steal,steal,steal,steal,4,true,0,72813208881,108304,5,5,1,10,0,3,0,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,,103,50,40,19,25,32,8,5,4,22,7,12,2,5,10,1,2,0,4,4,4,false,SMALL,-1,-5,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68895,2026-04-13 20:13:05,3,3,2,attack,attack,goldSack,gold,1,false,100000,72925358881,108303,5,5,1,10,2,0,0,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,,104,52,40,19,25,32,8,5,4,23,9,12,2,5,10,1,2,0,7,0,0,false,NORMAL,3,-1,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68896,2026-04-13 20:13:06,3,4,2,attack,steal,goldSack,gold,1,false,100000,72925458881,108302,5,5,1,10,1,1,0,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""38\/750@m2""}",105,53,41,19,25,32,8,5,4,24,10,13,2,5,10,1,2,0,3,4,0,false,MAX,8,5,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68897,2026-04-13 20:13:07,4,6,2,steal,spins,goldSack,gold,1,false,100000,72925558881,108301,5,5,1,10,0,1,0,1,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,,106,53,42,19,26,32,8,5,4,25,10,14,2,6,10,1,2,0,7,6,4,false,BIG,5,1,4,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68898,2026-04-13 20:13:08,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,72927558881,108300,5,5,1,10,0,0,0,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,,107,53,42,19,26,32,8,5,4,26,10,14,2,6,10,1,2,0,7,3,7,false,BIG,6,3,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68899,2026-04-13 20:13:09,3,3,2,attack,attack,goldSack,gold,1,false,100000,72927658881,108299,5,5,1,10,2,0,0,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,,108,55,42,19,26,32,8,5,4,27,12,14,2,6,10,1,2,0,3,0,0,false,BIG,4,1,3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68900,2026-04-13 20:13:09,5,5,5,shield,shield,shield,shield,3,true,1,72927658881,108299,5,5,1,10,0,0,3,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""63\/140@m2""}",109,55,42,22,26,32,8,5,5,28,12,14,5,6,10,1,2,1,2,2,2,false,NORMAL,1,-1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68901,2026-04-13 20:13:11,3,3,2,attack,attack,goldSack,gold,1,false,100000,72927758881,108298,5,5,1,10,2,0,0,0,0,15,40,5,0,37.5,bonus_as10_gae1_no,107,700000,,,,,110,57,42,22,26,32,8,5,5,29,14,14,5,6,10,1,2,1,7,0,0,false,SMALL,-2,-4,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68902,2026-04-13 20:13:11,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,72927908881,108297,5,5,1,10,0,0,0,0,1,16,40,5,1,40.0,bonus_as10_gae1_no,107,700000,,,,,111,57,42,22,26,33,8,5,5,30,14,14,5,6,11,1,2,1,3,7,8,false,BIG,7,6,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
