seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,full_strip1,full_strip2,full_strip3,repl_map1,repl_map2,repl_map3,cm_balance,profile_name,slot_prob_seg
70859,2026-04-14 08:23:05,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,1029203404681,161760,5,5,400,10,0,0,0,0,1,310,45000,52,0,0.7,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""4745\/5300@m8""}",47,21,23,6,10,11,2,3,1,161,83,63,29,32,51,11,6,7,7,3,8,false,MAX,8,8,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70860,2026-04-14 08:23:09,1,1,6,coin,coin,spins,gold,1,false,20000000,1029223404681,161360,5,5,400,10,0,0,0,1,0,310,45000,52,0,0.7,bonus_as10_gae1_no,107,700000,,,,,48,21,23,6,11,11,2,3,1,162,83,63,29,33,51,11,6,7,6,1,1,false,MIN,-3,-2,-1,V2,3,1,5,1,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70861,2026-04-14 08:23:10,1,1,6,coin,coin,spins,gold,1,false,20000000,1029243404681,160960,5,5,400,10,0,0,0,1,0,310,45000,52,0,0.7,bonus_as10_gae1_no,107,700000,,,,,49,21,23,6,12,11,2,3,1,163,83,63,29,34,51,11,6,7,6,1,1,false,SMALL,-1,0,-1,V2,3,1,5,1,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70862,2026-04-14 08:23:11,30,30,1,accumulation,accumulation,coin,gold,1,false,10000000,1029253404681,160560,5,5,400,10,0,0,0,0,2,1110,45000,52,800,2.5,bonus_as10_gae1_no,107,700000,,,,,50,21,23,6,12,13,2,3,1,164,83,63,29,34,53,11,6,7,1,8,8,false,NORMAL,0,1,-1,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70863,2026-04-14 08:23:14,30,30,1,accumulation,accumulation,coin,gold,1,false,10000000,1029263404681,160160,5,5,400,10,0,0,0,0,2,1910,45000,52,800,4.2,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""3484\/4000@m9""}",51,21,23,6,12,15,2,3,1,165,83,63,29,34,55,11,6,7,5,8,8,false,NORMAL,0,1,-1,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70864,2026-04-14 08:23:16,1,4,4,coin,steal,steal,gold,1,false,10000000,1029273404681,159760,5,5,400,10,0,2,0,0,0,1910,45000,52,0,4.2,bonus_as10_gae1_no,107,700000,,,,,52,21,25,6,12,15,2,3,1,166,83,65,29,34,55,11,6,7,4,4,1,false,MIN,-5,-4,-1,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70865,2026-04-14 08:23:18,5,5,5,shield,shield,shield,shield,3,true,400,1029273404681,159760,5,5,400,10,0,0,3,0,0,1910,45000,52,0,4.2,bonus_as10_gae1_no,107,700000,,,,,53,21,25,9,12,15,2,3,2,167,83,65,32,34,55,11,6,8,2,2,2,false,SMALL,-2,-1,-1,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70866,2026-04-14 08:23:20,1,4,6,coin,steal,spins,gold,1,false,10000000,1029283404681,159360,5,5,400,10,0,1,0,1,0,1910,45000,52,0,4.2,bonus_as10_gae1_no,107,700000,,,,,54,21,26,9,13,15,2,3,2,168,83,66,32,35,55,11,6,8,6,4,5,false,NORMAL,1,2,-1,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70867,2026-04-14 08:23:22,3,1,1,attack,coin,coin,gold,1,false,20000000,1029303404681,158960,5,5,400,10,1,0,0,0,0,1910,45000,52,0,4.2,bonus_as10_gae1_no,107,700000,,,,,55,22,26,9,13,15,2,3,2,169,84,66,32,35,55,11,6,8,5,5,0,false,MIN,-3,-4,1,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70868,2026-04-15 03:09:16,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,1043688771657,162675,5,5,1,10,0,0,0,0,2,1912,45000,52,2,4.2,bonus_as10_gae1_no,107,700000,,,,,56,22,26,9,13,17,2,3,2,170,84,66,32,35,57,11,6,8,5,8,8,false,NORMAL,0,0,0,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70869,2026-04-15 03:09:52,1,1,4,coin,coin,steal,gold,1,false,20000000,1043708771657,162275,5,5,400,10,0,1,0,0,0,1912,45000,52,0,4.2,bonus_as10_gae1_no,107,700000,,,,,57,22,27,9,13,17,2,3,2,171,84,67,32,35,57,11,6,8,4,5,1,false,MIN,-6,-6,0,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70870,2026-04-15 03:09:53,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,1043768771657,161875,5,5,400,10,0,0,0,0,1,2312,45000,52,400,5.1,bonus_as10_gae1_no,107,700000,,,,,58,22,27,9,13,18,2,3,2,172,84,67,32,35,58,11,6,8,7,7,8,false,BIG,6,8,-2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70871,2026-04-15 03:09:55,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,1043828771657,161475,5,5,400,10,0,0,0,0,1,2712,45000,52,400,6.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""5145\/5300@m8""}",59,22,27,9,13,19,2,3,2,173,84,67,32,35,59,11,6,8,7,7,8,false,MAX,9,11,-2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70872,2026-04-15 03:09:57,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1044053771657,159975,5,5,1500,10,0,0,0,0,1,4212,45000,52,1500,9.4,bonus_as10_gae1_no,107,700000,,,,,60,22,27,9,13,20,2,3,2,174,84,67,32,35,60,11,6,8,3,3,8,false,BIG,6,6,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70873,2026-04-15 03:09:59,3,6,2,attack,spins,goldSack,gold,1,false,150000000,1044203771657,158475,5,5,1500,10,1,0,0,1,0,4212,45000,52,0,9.4,bonus_as10_gae1_no,107,700000,,,,,61,23,27,9,14,20,2,3,2,175,85,67,32,36,60,11,6,8,7,6,0,false,SMALL,-2,-2,0,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70874,2026-04-15 03:10:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1044428771657,156975,5,5,1500,10,0,0,0,0,1,5712,45000,52,1500,12.7,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""2484\/5000@m10""}",62,23,27,9,14,21,2,3,2,176,85,67,32,36,61,11,6,8,7,3,8,false,MAX,9,8,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70875,2026-04-15 03:10:05,3,3,2,attack,attack,goldSack,gold,1,false,150000000,1044578771657,155475,5,5,1500,10,2,0,0,0,0,5712,45000,52,0,12.7,bonus_as10_gae1_no,107,700000,,,,,63,25,27,9,14,21,2,3,2,177,87,67,32,36,61,11,6,8,7,0,0,false,NORMAL,0,-1,1,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70876,2026-04-15 03:10:07,1,1,1,coin,coin,coin,gold,1,true,375000000,1044953771657,153975,5,5,1500,10,0,0,0,0,0,5712,45000,52,0,12.7,bonus_as10_gae1_no,107,700000,,,,,64,25,27,9,14,21,2,3,2,178,87,67,32,36,61,11,6,8,1,1,1,false,MIN,-5,-4,-1,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70877,2026-04-15 03:10:08,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1045178771657,152475,5,5,1500,10,0,0,0,0,1,7212,45000,52,1500,16.0,bonus_as10_gae1_no,107,700000,,,,,65,25,27,9,14,22,2,3,2,179,87,67,32,36,62,11,6,8,7,3,8,false,BIG,6,7,-1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70878,2026-04-15 03:10:09,30,30,2,accumulation,accumulation,goldSack,gold,1,false,150000000,1045328771657,150975,5,5,1500,10,0,0,0,0,2,10212,45000,52,3000,22.7,bonus_as10_gae1_no,107,700000,,,,,66,25,27,9,14,24,2,3,2,180,87,67,32,36,64,11,6,8,3,8,8,false,NORMAL,2,3,-1,V2,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70879,2026-04-15 03:10:12,2,2,2,goldSack,goldSack,goldSack,gold,1,true,3000000000,1048328771657,149475,5,5,1500,10,0,0,0,0,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""484\/6500@m11""}",67,25,27,9,14,24,2,3,2,181,87,67,32,36,64,11,6,8,3,3,7,false,NORMAL,1,1,0,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70880,2026-04-15 03:10:16,5,2,2,shield,goldSack,goldSack,gold,1,false,225000000,1048553771657,147975,5,5,1500,10,0,0,1,0,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,,68,25,27,10,14,24,2,3,2,182,87,67,33,36,64,11,6,8,3,7,2,false,BIG,5,5,0,V2,3,1,5,5,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70881,2026-04-15 03:10:17,3,3,2,attack,attack,goldSack,gold,1,false,150000000,1048703771657,146475,5,5,1500,10,2,0,0,0,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,,69,27,27,10,14,24,2,3,2,183,89,67,33,36,64,11,6,8,7,0,0,false,MIN,-3,-3,0,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70882,2026-04-15 03:10:18,1,4,6,coin,steal,spins,gold,1,false,37500000,1048741271657,144975,5,5,1500,10,0,1,0,1,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,,70,27,28,10,15,24,2,3,2,184,89,68,33,37,64,11,6,8,6,4,5,false,BIG,4,4,0,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70883,2026-04-15 03:10:19,1,4,6,coin,steal,spins,gold,1,false,37500000,1048778771657,143475,5,5,1500,10,0,1,0,1,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""1345\/5300@m9""}",71,27,29,10,16,24,2,3,2,185,89,69,33,38,64,11,6,8,6,4,5,false,BIG,6,7,-1,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70884,2026-04-15 03:10:23,1,1,1,coin,coin,coin,gold,1,true,375000000,1049153771657,141975,5,5,1500,10,0,0,0,0,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,,72,27,29,10,16,24,2,3,2,186,89,69,33,38,64,11,6,8,5,5,1,false,MIN,-12,-9,-3,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70885,2026-04-15 03:10:24,2,2,2,goldSack,goldSack,goldSack,gold,1,true,3000000000,1052153771657,140475,5,5,1500,10,0,0,0,0,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,,73,27,29,10,16,24,2,3,2,187,89,69,33,38,64,11,6,8,7,7,7,false,NORMAL,0,3,-3,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70886,2026-04-15 03:10:25,3,3,2,attack,attack,goldSack,gold,1,false,150000000,1052303771657,138975,5,5,1500,10,2,0,0,0,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,,74,29,29,10,16,24,2,3,2,188,91,69,33,38,64,11,6,8,7,0,0,false,MIN,-4,-1,-3,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70887,2026-04-15 03:10:26,6,6,2,spins,spins,goldSack,gold,1,false,150000000,1052453771657,137475,5,5,1500,10,0,0,0,2,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,,75,29,29,10,18,24,2,3,2,189,91,69,33,40,64,11,6,8,3,6,6,false,NORMAL,1,2,-1,V2,3,1,5,6,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70888,2026-04-15 03:10:28,3,3,2,attack,attack,goldSack,gold,1,false,150000000,1052603771657,135975,5,5,1500,10,2,0,0,0,0,10212,45000,52,0,22.7,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""3484\/6500@m11""}",76,31,29,10,18,24,2,3,2,190,93,69,33,40,64,11,6,8,3,0,0,false,NORMAL,0,1,-1,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70889,2026-04-15 03:10:29,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1052828771657,134475,5,5,1500,10,0,0,0,0,1,11712,45000,52,1500,26.0,bonus_as10_gae1_no,107,700000,,,,,77,31,29,10,18,25,2,3,2,191,93,69,33,40,65,11,6,8,3,3,8,false,BIG,5,5,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70890,2026-04-15 03:10:31,1,4,6,coin,steal,spins,gold,1,false,37500000,1052866271657,132975,5,5,1500,10,0,1,0,1,0,11712,45000,52,0,26.0,bonus_as10_gae1_no,107,700000,,,,,78,31,30,10,19,25,2,3,2,192,93,70,33,41,65,11,6,8,6,4,1,false,MIN,-5,-3,-2,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70891,2026-04-15 03:10:33,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1053091271657,131475,5,5,1500,10,0,0,0,0,1,13212,45000,52,1500,29.4,bonus_as10_gae1_no,107,700000,,,,,79,31,30,10,19,26,2,3,2,193,93,70,33,41,66,11,6,8,3,7,8,false,BIG,4,6,-2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70892,2026-04-15 03:10:35,4,4,4,steal,steal,steal,steal,4,true,0,1053091271657,129975,5,5,1500,10,0,3,0,0,0,13212,45000,52,0,29.4,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""2845\/5300@m9""}",80,31,33,10,19,26,2,4,2,194,93,73,33,41,66,11,7,8,4,4,4,false,MIN,-6,-5,-1,V2,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70893,2026-04-15 03:10:47,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1303204271657,129675,5,5,1500,10,0,0,0,0,1,14712,45000,52,1500,32.7,bonus_as10_gae1_no,107,700000,,,,,81,31,33,10,19,27,2,4,2,195,93,73,33,41,67,11,7,8,3,7,8,false,BIG,7,6,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70894,2026-04-15 03:10:48,6,6,2,spins,spins,goldSack,gold,1,false,150000000,1303354271657,128175,5,5,1500,10,0,0,0,2,0,14712,45000,52,0,32.7,bonus_as10_gae1_no,107,700000,,,,,82,31,33,10,21,27,2,4,2,196,93,73,33,43,67,11,7,8,3,6,6,false,BIG,5,4,1,V2,3,1,5,6,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70895,2026-04-15 03:10:50,3,1,1,attack,coin,coin,gold,1,false,75000000,1303429271657,126675,5,5,1500,10,1,0,0,0,0,14712,45000,52,0,32.7,bonus_as10_gae1_no,107,700000,,,,,83,32,33,10,21,27,2,4,2,197,94,73,33,43,67,11,7,8,1,5,0,false,SMALL,-2,-3,1,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70896,2026-04-15 03:10:51,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1303654271657,125175,5,5,1500,10,0,0,0,0,1,16212,45000,52,1500,36.0,bonus_as10_gae1_no,107,700000,,,,,84,32,33,10,21,28,2,4,2,198,94,73,33,43,68,11,7,8,7,7,8,false,MAX,9,8,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70897,2026-04-15 03:10:53,3,3,3,attack,attack,attack,attack,2,true,0,1303654271657,123675,5,5,1500,10,3,0,0,0,0,16212,45000,52,0,36.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""4345\/5300@m9""}",85,35,33,10,21,28,3,4,2,199,97,73,33,43,68,12,7,8,0,0,0,false,SMALL,-1,-2,1,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70898,2026-04-15 03:12:35,1,4,6,coin,steal,spins,gold,1,false,25000,1355599296657,123934,5,5,1,10,0,1,0,1,0,16212,45000,52,0,36.0,bonus_as10_gae1_no,107,700000,,,,,86,35,34,10,22,28,3,4,2,200,97,74,33,44,68,12,7,8,6,4,1,false,MIN,-4,-3,-1,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70899,2026-04-15 03:12:36,3,3,3,attack,attack,attack,attack,2,true,0,1355599296657,123933,5,5,1,10,3,0,0,0,0,16212,45000,52,0,36.0,bonus_as10_gae1_no,107,700000,,,,,87,38,34,10,22,28,4,4,2,201,100,74,33,44,68,13,7,8,0,0,0,false,MIN,-3,-2,-1,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70900,2026-04-15 03:12:44,1,1,1,coin,coin,coin,gold,1,true,250000,1355616706657,123932,5,5,1,10,0,0,0,0,0,16212,45000,52,0,36.0,bonus_as10_gae1_no,107,700000,,,,,88,38,34,10,22,28,4,4,2,202,100,74,33,44,68,13,7,8,5,1,5,false,SMALL,-1,0,-1,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70901,2026-04-15 03:12:45,1,1,1,coin,coin,coin,gold,1,true,250000,1355616956657,123931,5,5,1,10,0,0,0,0,0,16212,45000,52,0,36.0,bonus_as10_gae1_no,107,700000,,,,,89,38,34,10,22,28,4,4,2,203,100,74,33,44,68,13,7,8,5,1,1,false,MIN,-5,-3,-2,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70902,2026-04-15 03:12:46,1,4,4,coin,steal,steal,gold,1,false,25000,1355616981657,123930,5,5,1,10,0,2,0,0,0,16212,45000,52,0,36.0,bonus_as10_gae1_no,107,700000,,,,,90,38,36,10,22,28,4,4,2,204,100,76,33,44,68,13,7,8,4,4,5,false,SMALL,-2,0,-2,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70903,2026-04-15 03:12:48,3,1,1,attack,coin,coin,gold,1,false,50000,1355617031657,123929,5,5,1,10,1,0,0,0,0,16212,45000,52,0,36.0,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""3486\/6500@m11""}",91,39,36,10,22,28,4,4,2,205,101,76,33,44,68,13,7,8,1,5,0,false,MIN,-3,-2,-1,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70904,2026-04-15 03:12:49,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,1355617131657,123928,5,5,1,10,0,0,0,0,2,16214,45000,52,2,36.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""4346\/5300@m9""}",92,39,36,10,22,30,4,4,2,206,101,76,33,44,70,13,7,8,7,8,8,false,BIG,4,3,1,V2,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70905,2026-04-15 03:12:52,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1355617281657,123927,5,5,1,10,0,0,0,0,1,16215,45000,52,1,36.0,bonus_as10_gae1_no,107,700000,,,,,93,39,36,10,22,31,4,4,2,207,101,76,33,44,71,13,7,8,3,7,8,false,MAX,8,7,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70906,2026-04-15 03:12:56,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,1355677281657,123527,5,5,400,10,0,0,0,0,1,16615,45000,52,400,36.9,bonus_as10_gae1_no,107,700000,,,,,94,39,36,10,22,32,4,4,2,208,101,76,33,44,72,13,7,8,3,7,8,false,MAX,9,9,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70907,2026-04-15 03:12:58,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1355902281657,122027,5,5,1500,10,0,0,0,0,1,18115,45000,52,1500,40.3,bonus_as10_gae1_no,107,700000,,,,,95,39,36,10,22,33,4,4,2,209,101,76,33,44,73,13,7,8,3,3,8,false,BIG,7,7,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70908,2026-04-15 03:13:00,3,1,5,attack,coin,shield,gold,1,false,37500000,1355939781657,120527,5,5,1500,10,1,0,1,0,0,18115,45000,52,0,40.3,bonus_as10_gae1_no,107,700000,,,,,96,40,36,11,22,33,4,4,2,210,102,76,34,44,73,13,7,8,2,1,0,false,NORMAL,0,0,0,V2,3,1,5,3,1,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70909,2026-04-15 03:13:01,30,30,1,accumulation,accumulation,coin,gold,1,false,37500000,1355977281657,119027,5,5,1500,10,0,0,0,0,2,21115,45000,52,3000,46.9,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""546\/5500@m10""}",97,40,36,11,22,35,4,4,2,211,102,76,34,44,75,13,7,8,5,8,8,false,SMALL,-1,-1,0,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70910,2026-04-15 03:13:05,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,1356202281657,117527,5,5,1500,10,0,0,0,0,1,22615,45000,52,1500,50.3,bonus_as10_gae1_no,107,700000,,,,,98,40,36,11,22,36,4,4,2,212,102,76,34,44,76,13,7,8,3,3,8,false,BIG,5,5,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70911,2026-04-15 03:13:06,4,6,2,steal,spins,goldSack,gold,1,false,150000000,1356352281657,116027,5,5,1500,10,0,1,0,1,0,22615,45000,52,0,50.3,bonus_as10_gae1_no,107,700000,,,,,99,40,37,11,23,36,4,4,2,213,102,77,34,45,76,13,7,8,3,6,4,false,BIG,5,2,3,V2,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70912,2026-04-15 03:13:08,30,30,1,accumulation,accumulation,coin,gold,1,false,37500000,1356389781657,114527,5,5,1500,10,0,0,0,0,2,25615,45000,52,3000,56.9,bonus_as10_gae1_no,107,700000,,,,,100,40,37,11,23,38,4,4,2,214,102,77,34,45,78,13,7,8,5,8,8,false,NORMAL,3,0,3,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70913,2026-04-15 03:13:10,3,3,3,attack,attack,attack,attack,2,true,0,1356389781657,113027,5,5,1500,10,3,0,0,0,0,25615,45000,52,0,56.9,bonus_as10_gae1_no,107,700000,,,,,101,43,37,11,23,38,5,4,2,215,105,77,34,45,78,14,7,8,0,0,0,false,NORMAL,2,-1,3,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70914,2026-04-15 03:13:18,30,2,2,accumulation,goldSack,goldSack,gold,1,false,300000,1369260081657,113025,5,5,2,10,0,0,0,0,1,25617,45000,52,2,56.9,bonus_as10_gae1_no,107,700000,,,,,102,43,37,11,23,39,5,4,2,216,105,77,34,45,79,14,7,8,3,7,8,false,MAX,9,6,3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70915,2026-04-15 03:13:19,1,4,6,coin,steal,spins,gold,1,false,50000,1369260131657,113023,5,5,2,10,0,1,0,1,0,25617,45000,52,0,56.9,bonus_as10_gae1_no,107,700000,,,,,103,43,38,11,24,39,5,4,2,217,105,78,34,46,79,14,7,8,6,4,5,false,MAX,8,5,3,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
