seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,mem_sym1,mem_sym2,mem_sym3,res_sym1,res_sym2,res_sym3,cm_balance,profile_name,slot_prob_seg
74724,2026-04-20 19:27:01,3,1,5,attack,coin,shield,gold,1,false,25000,25682470539194,33665,5,5,1,8,1,0,1,0,0,190,225,11,0,84.4,bonus_as10_gae1_no,107,700000,,,,,60,30,11,18,16,16,3,0,4,2,1,0,1,0,1,0,0,0,2,1,0,false,MAX,4,0,4,V1,3,1,5,3,1,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74725,2026-04-20 19:27:02,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25682474539194,33664,5,5,1,8,0,0,0,0,0,190,225,11,0,84.4,bonus_as10_gae1_no,107,700000,,,,,61,30,11,18,16,16,3,0,4,3,1,0,1,0,1,0,0,0,3,3,7,false,MAX,6,2,4,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74726,2026-04-20 19:27:03,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682474839194,33663,5,5,1,8,0,0,0,0,1,191,225,11,1,84.9,bonus_as10_gae1_no,107,700000,,,,,62,30,11,18,16,17,3,0,4,4,1,0,1,0,2,0,0,0,3,3,8,false,MAX,6,2,4,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74727,2026-04-20 19:27:04,4,6,2,steal,spins,goldSack,gold,1,false,100000,25682475039194,33662,5,5,1,8,0,1,0,1,0,191,225,11,0,84.9,bonus_as10_gae1_no,107,700000,,,,,63,30,12,18,17,17,3,0,4,5,1,1,1,1,2,0,0,0,3,6,4,false,MAX,7,1,6,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74728,2026-04-20 19:27:05,4,6,2,steal,spins,goldSack,gold,1,false,100000,25682475239194,33661,5,5,1,8,0,1,0,1,0,191,225,11,0,84.9,bonus_as10_gae1_no,107,700000,,,,,64,30,13,18,18,17,3,0,4,6,1,2,1,2,2,0,0,0,3,6,4,false,MAX,9,1,8,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74729,2026-04-20 19:27:05,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682475539194,33660,5,5,1,8,0,0,0,0,1,192,225,11,1,85.3,bonus_as10_gae1_no,107,700000,,,,,65,30,13,18,18,18,3,0,4,7,1,2,1,2,3,0,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74730,2026-04-20 19:27:07,1,1,1,coin,coin,coin,gold,1,true,250000,25682476039194,33659,5,5,1,8,0,0,0,0,0,192,225,11,0,85.3,bonus_as10_gae1_no,107,700000,,,,,66,30,13,18,18,18,3,0,4,8,1,2,1,2,3,0,0,0,5,5,5,false,MAX,7,-1,8,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74731,2026-04-20 19:27:07,3,1,4,attack,coin,steal,gold,1,false,25000,25682476089194,33658,5,5,1,8,1,1,0,0,0,192,225,11,0,85.3,bonus_as10_gae1_no,107,700000,,,,,67,31,14,18,18,18,3,0,4,9,2,3,1,2,3,0,0,0,4,5,0,false,MAX,8,0,8,V1,3,1,5,3,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74732,2026-04-20 19:27:08,5,5,5,shield,shield,shield,shield,3,true,1,25682476089194,33658,5,5,1,8,0,0,3,0,0,192,225,11,0,85.3,bonus_as10_gae1_no,107,700000,,,,,68,31,14,21,18,18,3,0,5,10,2,3,4,2,3,0,0,1,2,2,2,false,MAX,7,-1,8,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74733,2026-04-20 19:27:09,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,25682476089194,33657,5,5,1,8,0,0,0,0,3,202,225,11,10,89.8,bonus_as10_gae1_no,107,700000,,,,,69,31,14,21,18,21,3,0,5,11,2,3,4,2,6,0,0,1,8,8,8,true,MAX,8,0,8,V1,3,1,5,30,30,30,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74734,2026-04-20 19:27:10,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,25682476389194,33656,5,5,1,8,0,0,1,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,1,0,0,1,0,0,0,0,0,12,2,3,5,2,6,0,0,1,3,3,2,false,MAX,10,2,8,V1,3,1,5,5,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74735,2026-04-20 19:27:11,3,1,6,attack,coin,spins,gold,1,false,25000,25682476439194,33655,5,5,1,8,1,0,0,1,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,2,1,0,1,1,0,0,0,0,13,3,3,5,3,6,0,0,1,6,5,0,false,MAX,8,0,8,V1,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74736,2026-04-20 19:27:12,3,3,1,attack,attack,coin,gold,1,false,25000,25682476489194,33654,5,5,1,8,2,0,0,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,3,3,0,1,1,0,0,0,0,14,5,3,5,3,6,0,0,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74737,2026-04-20 19:27:13,3,3,3,attack,attack,attack,attack,2,true,0,25682476489194,33653,5,5,1,8,3,0,0,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,4,6,0,1,1,0,1,0,0,15,8,3,5,3,6,1,0,1,0,0,0,false,MAX,4,-2,6,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74738,2026-04-20 19:27:17,3,1,1,attack,coin,coin,gold,1,false,50000,25682493789194,33652,5,5,1,8,1,0,0,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,5,7,0,1,1,0,1,0,0,16,9,3,5,3,6,1,0,1,5,1,0,false,MAX,5,-1,6,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74739,2026-04-20 19:27:17,3,1,5,attack,coin,shield,gold,1,false,25000,25682493839194,33651,5,5,1,8,1,0,1,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,6,8,0,2,1,0,1,0,0,17,10,3,6,3,6,1,0,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74740,2026-04-20 19:27:18,1,4,4,coin,steal,steal,gold,1,false,25000,25682493889194,33650,5,5,1,8,0,2,0,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,7,8,2,2,1,0,1,0,0,18,10,5,6,3,6,1,0,1,4,4,1,false,MIN,-5,-4,-1,V1,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74741,2026-04-20 19:27:19,1,4,4,coin,steal,steal,gold,1,false,25000,25682493939194,33649,5,5,1,8,0,2,0,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,8,8,4,2,1,0,1,0,0,19,10,7,6,3,6,1,0,1,4,4,1,false,MIN,-6,-4,-2,V1,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74742,2026-04-20 19:27:20,3,1,5,attack,coin,shield,gold,1,false,25000,25682493989194,33648,5,5,1,8,1,0,1,0,0,202,225,11,0,89.8,bonus_as10_gae1_no,107,700000,,,,,9,9,4,3,1,0,1,0,0,20,11,7,7,3,6,1,0,1,2,1,0,false,SMALL,-2,0,-2,V1,3,1,5,3,1,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74743,2026-04-20 19:27:20,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,25682494189194,33647,5,5,1,8,0,0,0,0,2,204,225,11,2,90.7,bonus_as10_gae1_no,107,700000,,,,,10,9,4,3,1,2,1,0,0,21,11,7,7,3,8,1,0,1,7,8,8,false,NORMAL,1,2,-1,V1,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74744,2026-04-20 19:27:21,1,1,1,coin,coin,coin,gold,1,true,250000,25682494689194,33646,5,5,1,8,0,0,0,0,0,204,225,11,0,90.7,bonus_as10_gae1_no,107,700000,,,,,11,9,4,3,1,2,1,0,0,22,11,7,7,3,8,1,0,1,1,5,1,false,MIN,-3,-2,-1,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74745,2026-04-20 19:27:22,3,1,1,attack,coin,coin,gold,1,false,50000,25682494789194,33645,5,5,1,8,1,0,0,0,0,204,225,11,0,90.7,bonus_as10_gae1_no,107,700000,,,,,12,10,4,3,1,2,1,0,0,23,12,7,7,3,8,1,0,1,5,1,0,false,SMALL,-2,-1,-1,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74746,2026-04-20 19:27:23,4,6,2,steal,spins,goldSack,gold,1,false,100000,25682494989194,33644,5,5,1,8,0,1,0,1,0,204,225,11,0,90.7,bonus_as10_gae1_no,107,700000,,,,,13,10,5,3,2,2,1,0,0,24,12,8,7,4,8,1,0,1,7,6,4,false,NORMAL,1,1,0,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74747,2026-04-20 19:27:24,30,30,3,accumulation,accumulation,attack,gold,6,false,0,25682494989194,33643,5,5,1,8,1,0,0,0,2,206,225,11,2,91.6,bonus_as10_gae1_no,107,700000,,,,,14,11,5,3,2,4,1,0,0,25,13,8,7,4,10,1,0,1,0,8,8,false,NORMAL,1,-1,2,V1,3,1,5,30,30,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74748,2026-04-20 19:27:25,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,25682495189194,33642,5,5,1,8,0,0,0,0,2,208,225,11,2,92.4,bonus_as10_gae1_no,107,700000,,,,,15,11,5,3,2,6,1,0,0,26,13,8,7,4,12,1,0,1,3,8,8,false,BIG,3,1,2,V1,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74749,2026-04-20 19:27:26,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682495489194,33641,5,5,1,8,0,0,0,0,1,209,225,11,1,92.9,bonus_as10_gae1_no,107,700000,,,,,16,11,5,3,2,7,1,0,0,27,13,8,7,4,13,1,0,1,3,3,8,false,MAX,5,2,3,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74750,2026-04-20 19:27:27,4,6,2,steal,spins,goldSack,gold,1,false,100000,25682495689194,33640,5,5,1,8,0,1,0,1,0,209,225,11,0,92.9,bonus_as10_gae1_no,107,700000,,,,,17,11,6,3,3,7,1,0,0,28,13,9,7,5,13,1,0,1,7,6,4,false,MAX,7,1,6,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74751,2026-04-20 19:27:28,4,6,2,steal,spins,goldSack,gold,1,false,100000,25682495889194,33639,5,5,1,8,0,1,0,1,0,209,225,11,0,92.9,bonus_as10_gae1_no,107,700000,,,,,18,11,7,3,4,7,1,0,0,29,13,10,7,6,13,1,0,1,3,6,4,false,MAX,8,1,7,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74752,2026-04-20 19:27:29,3,1,1,attack,coin,coin,gold,1,false,50000,25682495989194,33638,5,5,1,8,1,0,0,0,0,209,225,11,0,92.9,bonus_as10_gae1_no,107,700000,,,,,19,12,7,3,4,7,1,0,0,30,14,10,7,6,13,1,0,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74753,2026-04-20 19:27:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682496289194,33637,5,5,1,8,0,0,0,0,1,210,225,11,1,93.3,bonus_as10_gae1_no,107,700000,,,,,20,12,7,3,4,8,1,0,0,31,14,10,7,6,14,1,0,1,3,3,8,false,MAX,8,2,6,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74754,2026-04-20 19:27:31,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682496589194,33636,5,5,1,8,0,0,0,0,1,211,225,11,1,93.8,bonus_as10_gae1_no,107,700000,,,,,21,12,7,3,4,9,1,0,0,32,14,10,7,6,15,1,0,1,3,3,8,false,MAX,8,2,6,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74755,2026-04-20 19:27:32,1,6,6,coin,spins,spins,gold,1,false,25000,25682496639194,33635,5,5,1,8,0,0,0,2,0,211,225,11,0,93.8,bonus_as10_gae1_no,107,700000,,,,,22,12,7,3,6,9,1,0,0,33,14,10,7,8,15,1,0,1,6,6,1,false,BIG,2,-2,4,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74756,2026-04-20 19:27:33,4,6,2,steal,spins,goldSack,gold,1,false,100000,25682496839194,33634,5,5,1,8,0,1,0,1,0,211,225,11,0,93.8,bonus_as10_gae1_no,107,700000,,,,,23,12,8,3,7,9,1,0,0,34,14,11,7,9,15,1,0,1,7,6,4,false,MAX,5,1,4,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74757,2026-04-20 19:27:33,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25682500839194,33633,5,5,1,8,0,0,0,0,0,211,225,11,0,93.8,bonus_as10_gae1_no,107,700000,,,,,24,12,8,3,7,9,1,0,0,35,14,11,7,9,15,1,0,1,3,3,7,false,MAX,6,2,4,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74758,2026-04-20 19:27:34,3,1,4,attack,coin,steal,gold,1,false,25000,25682500889194,33632,5,5,1,8,1,1,0,0,0,211,225,11,0,93.8,bonus_as10_gae1_no,107,700000,,,,,25,13,9,3,7,9,1,0,0,36,15,12,7,9,15,1,0,1,4,1,0,false,MAX,6,0,6,V1,3,1,5,3,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74759,2026-04-20 19:27:35,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,25682501089194,33631,5,5,1,8,0,0,0,0,2,213,225,11,2,94.7,bonus_as10_gae1_no,107,700000,,,,,26,13,9,3,7,11,1,0,0,37,15,12,7,9,17,1,0,1,3,8,8,false,MAX,8,1,7,V1,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74760,2026-04-20 19:27:36,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25682505089194,33630,5,5,1,8,0,0,0,0,0,213,225,11,0,94.7,bonus_as10_gae1_no,107,700000,,,,,27,13,9,3,7,11,1,0,0,38,15,12,7,9,17,1,0,1,3,3,3,false,MAX,9,2,7,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74761,2026-04-20 19:27:37,5,5,5,shield,shield,shield,shield,3,true,1,25682505089194,33630,5,5,1,8,0,0,3,0,0,213,225,11,0,94.7,bonus_as10_gae1_no,107,700000,,,,,28,13,9,6,7,11,1,0,1,39,15,12,10,9,17,1,0,2,2,2,2,false,MAX,6,-1,7,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74762,2026-04-20 19:27:38,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682505389194,33629,5,5,1,8,0,0,0,0,1,214,225,11,1,95.1,bonus_as10_gae1_no,107,700000,,,,,29,13,9,6,7,12,1,0,1,40,15,12,10,9,18,1,0,2,7,3,8,false,MAX,7,3,4,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74763,2026-04-20 19:27:39,3,3,1,attack,attack,coin,gold,1,false,25000,25682505439194,33628,5,5,1,8,2,0,0,0,0,214,225,11,0,95.1,bonus_as10_gae1_no,107,700000,,,,,30,15,9,6,7,12,1,0,1,41,17,12,10,9,18,1,0,2,1,0,0,false,BIG,2,-1,3,V1,3,1,5,3,3,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74764,2026-04-20 19:27:40,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,25682505639194,33627,5,5,1,8,0,0,0,0,2,216,225,11,2,96.0,bonus_as10_gae1_no,107,700000,,,,,31,15,9,6,7,14,1,0,1,42,17,12,10,9,20,1,0,2,3,8,8,false,MAX,4,1,3,V1,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74765,2026-04-20 19:27:41,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682505939194,33626,5,5,1,8,0,0,0,0,1,217,225,11,1,96.4,bonus_as10_gae1_no,107,700000,,,,,32,15,9,6,7,15,1,0,1,43,17,12,10,9,21,1,0,2,3,3,8,false,MAX,6,2,4,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74766,2026-04-20 19:27:42,3,1,1,attack,coin,coin,gold,1,false,50000,25682506039194,33625,5,5,1,8,1,0,0,0,0,217,225,11,0,96.4,bonus_as10_gae1_no,107,700000,,,,,33,16,9,6,7,15,1,0,1,44,18,12,10,9,21,1,0,2,1,1,0,false,MAX,4,0,4,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74767,2026-04-20 19:27:42,4,6,2,steal,spins,goldSack,gold,1,false,100000,25682506239194,33624,5,5,1,8,0,1,0,1,0,217,225,11,0,96.4,bonus_as10_gae1_no,107,700000,,,,,34,16,10,6,8,15,1,0,1,45,18,13,10,10,21,1,0,2,3,6,4,false,MAX,7,1,6,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74768,2026-04-20 19:27:43,3,3,3,attack,attack,attack,attack,2,true,0,25682506239194,33623,5,5,1,8,3,0,0,0,0,217,225,11,0,96.4,bonus_as10_gae1_no,107,700000,,,,,35,19,10,6,8,15,2,0,1,46,21,13,10,10,21,2,0,2,0,0,0,false,MAX,4,-2,6,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74769,2026-04-20 19:27:47,3,1,5,attack,coin,shield,gold,1,false,25000,25682523489194,33622,5,5,1,8,1,0,1,0,0,217,225,11,0,96.4,bonus_as10_gae1_no,107,700000,,,,,36,20,10,7,8,15,2,0,1,47,22,13,11,10,21,2,0,2,2,5,0,false,MAX,5,0,5,V1,3,1,5,3,1,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74770,2026-04-20 19:27:48,4,4,4,steal,steal,steal,steal,4,true,0,25682523489194,33621,5,5,1,8,0,3,0,0,0,217,225,11,0,96.4,bonus_as10_gae1_no,107,700000,,,,,37,20,13,7,8,15,2,1,1,48,22,16,11,10,21,2,1,2,4,4,4,false,MAX,4,-3,7,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74771,2026-04-20 19:27:53,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25682848789194,33620,5,5,1,8,0,0,0,0,1,218,225,11,1,96.9,bonus_as10_gae1_no,107,700000,,,,,38,20,13,7,8,16,2,1,1,49,22,16,11,10,22,2,1,2,7,3,8,false,MAX,10,3,7,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74772,2026-04-20 19:27:54,4,4,4,steal,steal,steal,steal,4,true,0,25682848789194,33619,5,5,1,8,0,3,0,0,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,39,20,16,7,8,16,2,2,1,50,22,19,11,10,22,2,2,2,4,4,4,false,MAX,5,-3,8,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74773,2026-04-20 19:28:00,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25683252789194,33618,5,5,1,8,0,0,0,0,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,40,20,16,7,8,16,2,2,1,51,22,19,11,10,22,2,2,2,7,7,3,false,MAX,12,5,7,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74774,2026-04-20 19:28:01,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25683256789194,33617,5,5,1,8,0,0,0,0,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,41,20,16,7,8,16,2,2,1,52,22,19,11,10,22,2,2,2,7,3,7,false,MAX,8,2,6,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74775,2026-04-20 19:28:02,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25683260789194,33616,5,5,1,8,0,0,0,0,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,42,20,16,7,8,16,2,2,1,53,22,19,11,10,22,2,2,2,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74776,2026-04-20 19:28:02,3,3,3,attack,attack,attack,attack,2,true,0,25683260789194,33615,5,5,1,8,3,0,0,0,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,43,23,16,7,8,16,3,2,1,54,25,19,11,10,22,3,2,2,0,0,0,false,MAX,4,-2,6,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74777,2026-04-20 19:28:06,1,6,6,coin,spins,spins,gold,1,false,25000,25683310839194,33614,5,5,1,8,0,0,0,2,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,44,23,16,7,10,16,3,2,1,55,25,19,11,12,22,3,2,2,6,6,5,false,MAX,7,0,7,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74778,2026-04-20 19:28:07,4,4,4,steal,steal,steal,steal,4,true,0,25683310839194,33613,5,5,1,8,0,3,0,0,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,45,23,19,7,10,16,3,3,1,56,25,22,11,12,22,3,3,2,4,4,4,false,BIG,3,-3,6,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74779,2026-04-20 19:28:14,4,6,2,steal,spins,goldSack,gold,1,false,100000,25683611039194,33612,5,5,1,8,0,1,0,1,0,218,225,11,0,96.9,bonus_as10_gae1_no,107,700000,,,,,46,23,20,7,11,16,3,3,1,57,25,23,11,13,22,3,3,2,7,6,4,false,MAX,7,1,6,V1,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74780,2026-04-20 19:28:15,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25683611339194,33611,5,5,1,8,0,0,0,0,1,219,225,11,1,97.3,bonus_as10_gae1_no,107,700000,,,,,47,23,20,7,11,17,3,3,1,58,25,23,11,13,23,3,3,2,3,7,8,false,MAX,11,5,6,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74781,2026-04-20 19:28:16,1,1,1,coin,coin,coin,gold,1,true,250000,25683611839194,33610,5,5,1,8,0,0,0,0,0,219,225,11,0,97.3,bonus_as10_gae1_no,107,700000,,,,,48,23,20,7,11,17,3,3,1,59,25,23,11,13,23,3,3,2,1,5,1,false,NORMAL,1,-2,3,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74782,2026-04-20 19:28:17,3,6,2,attack,spins,goldSack,gold,1,false,100000,25683612039194,33609,5,5,1,8,1,0,0,1,0,219,225,11,0,97.3,bonus_as10_gae1_no,107,700000,,,,,49,24,20,7,12,17,3,3,1,60,26,23,11,14,23,3,3,2,3,6,0,false,MAX,4,1,3,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
