cycle_id,account,session_id,cycle_start_seq,cycle_end_seq,cycle_end_symbol,seq,t,spins_to_vt,prev_vt_type,cum_any_triples,cum_acc_triples,cum_spn_triples,cum_atk_triples,cum_shd_triples,cum_stl_triples,cum_coin_triple,cum_gs_triple,last_any_triple_gap,last_real_triple_gap,last_acc_triple_gap,last_spn_triple_gap,last_atk_triple_gap,last_shd_triple_gap,last_stl_triple_gap,last_coin_triple_gap,last_gs_triple_gap,cooldown_age,density_any_last5,density_any_last10,cooldown_last5,cooldown_last10,reel_dup_last,reel_dup_streak,cur_cat_id,cat_lag1,cat_lag2,cat_lag3,y_any_next3,y_acc_next3,y_spn_next3,y_any_next5,y_acc_next5,y_spn_next5,y_any_next10,y_acc_next10,y_spn_next10,acc_gap_lag1,acc_gap_lag2,acc_gap_lag3,acc_gap_lag4,spn_gap_lag1,spn_gap_lag2,spn_gap_lag3,spn_gap_lag4,vt_gap_lag1,vt_gap_lag2,vt_gap_lag3,vt_gap_lag4,acc_gap_mean3,acc_gap_std3,spn_gap_mean3,spn_gap_std3,vt_gap_mean3,vt_gap_std3,pvt_ACC,pvt_SPN
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61054,24,14,SPN,4,0,0,0,2,0,0,2,2.0,2.0,,,,5.0,,,2.0,5.0,3,3,1,1,0,0,14,13,6,12,0,0,0,0,0,0,0,0,0,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61055,25,13,SPN,4,0,0,0,2,0,0,2,3.0,3.0,,,,6.0,,,3.0,6.0,2,3,0,1,0,0,14,14,13,6,0,0,0,0,0,0,0,0,0,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61056,26,12,SPN,4,0,0,0,2,0,0,2,4.0,4.0,,,,7.0,,,4.0,7.0,1,3,0,1,0,0,2,14,14,13,0,0,0,0,0,0,0,0,0,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61057,27,11,SPN,5,0,0,1,2,0,0,2,1.0,1.0,,,1.0,8.0,,,5.0,1.0,2,4,1,2,0,0,14,2,14,14,0,0,0,0,0,0,0,0,0,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61058,28,10,SPN,5,0,0,1,2,0,0,2,2.0,2.0,,,2.0,9.0,,,6.0,2.0,1,4,1,2,0,0,13,14,2,14,0,0,0,0,0,0,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61059,29,9,SPN,5,0,0,1,2,0,0,2,3.0,3.0,,,3.0,10.0,,,7.0,3.0,1,4,1,2,0,0,5,13,14,2,0,0,0,0,0,0,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61060,30,8,SPN,6,0,0,1,2,0,1,2,1.0,1.0,,,4.0,11.0,,1.0,8.0,4.0,2,4,1,1,0,0,12,5,13,14,0,0,0,0,0,0,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61061,31,7,SPN,6,0,0,1,2,0,1,2,2.0,2.0,,,5.0,12.0,,2.0,9.0,5.0,2,3,1,1,0,0,2,12,5,13,0,0,0,0,0,0,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61062,32,6,SPN,7,0,0,2,2,0,1,2,1.0,1.0,,,1.0,13.0,,3.0,10.0,1.0,2,4,1,2,0,0,12,2,12,5,0,0,0,0,0,0,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61063,33,5,SPN,7,0,0,2,2,0,1,2,2.0,2.0,,,2.0,14.0,,4.0,11.0,2.0,2,3,1,2,0,0,5,12,2,12,0,0,0,1,0,1,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61064,34,4,SPN,8,0,0,2,2,0,2,2,1.0,1.0,,,3.0,15.0,,1.0,12.0,3.0,3,4,1,2,0,0,14,5,12,2,0,0,0,1,0,1,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61065,35,3,SPN,8,0,0,2,2,0,2,2,2.0,2.0,,,4.0,16.0,,2.0,13.0,4.0,2,4,1,2,0,0,2,14,5,12,1,0,1,1,0,1,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61066,36,2,SPN,9,0,0,3,2,0,2,2,1.0,1.0,,,1.0,17.0,,3.0,14.0,1.0,3,5,2,3,0,0,13,2,14,5,1,0,1,1,0,1,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1124,Nick,Nick|spin_history_2026-04-04.csv,61030,61068,SPN,61067,37,1,SPN,9,0,0,3,2,0,2,2,2.0,2.0,,,2.0,18.0,,4.0,15.0,2.0,2,4,1,2,0,0,8,13,2,14,1,0,1,1,0,1,1,0,1,,,,,53.0,7.0,,,38.0,15.0,7.0,,,,30.0,23.0,20.0,13.140268896284683,False,True
1125,Nick,Nick|spin_history_2026-04-04.csv,61069,61076,ACC,61069,0,7,SPN,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,9,-1,-1,-1,0,0,0,0,0,0,1,1,0,,,,,39.0,53.0,7.0,,39.0,38.0,15.0,7.0,,,33.0,19.252705437591537,30.666666666666668,11.08552609887726,False,True
1125,Nick,Nick|spin_history_2026-04-04.csv,61069,61076,ACC,61070,1,6,SPN,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,2,9,-1,-1,0,0,0,0,0,0,1,1,0,,,,,39.0,53.0,7.0,,39.0,38.0,15.0,7.0,,,33.0,19.252705437591537,30.666666666666668,11.08552609887726,False,True
1125,Nick,Nick|spin_history_2026-04-04.csv,61069,61076,ACC,61071,2,5,SPN,1,0,0,1,0,0,0,0,1.0,1.0,,,1.0,,,,,1.0,1,1,1,1,0,0,12,2,9,-1,0,0,0,1,1,0,1,1,0,,,,,39.0,53.0,7.0,,39.0,38.0,15.0,7.0,,,33.0,19.252705437591537,30.666666666666668,11.08552609887726,False,True
1125,Nick,Nick|spin_history_2026-04-04.csv,61069,61076,ACC,61072,3,4,SPN,1,0,0,1,0,0,0,0,2.0,2.0,,,2.0,,,,,2.0,1,1,1,1,0,0,5,12,2,9,0,0,0,1,1,0,1,1,0,,,,,39.0,53.0,7.0,,39.0,38.0,15.0,7.0,,,33.0,19.252705437591537,30.666666666666668,11.08552609887726,False,True
1125,Nick,Nick|spin_history_2026-04-04.csv,61069,61076,ACC,61073,4,3,SPN,2,0,0,1,0,0,1,0,1.0,1.0,,,3.0,,,1.0,,3.0,2,2,1,1,0,0,14,5,12,2,1,1,0,1,1,0,1,1,0,,,,,39.0,53.0,7.0,,39.0,38.0,15.0,7.0,,,33.0,19.252705437591537,30.666666666666668,11.08552609887726,False,True
1125,Nick,Nick|spin_history_2026-04-04.csv,61069,61076,ACC,61074,5,2,SPN,2,0,0,1,0,0,1,0,2.0,2.0,,,4.0,,,2.0,,4.0,2,2,1,1,0,0,13,14,5,12,1,1,0,1,1,0,1,1,0,,,,,39.0,53.0,7.0,,39.0,38.0,15.0,7.0,,,33.0,19.252705437591537,30.666666666666668,11.08552609887726,False,True
1125,Nick,Nick|spin_history_2026-04-04.csv,61069,61076,ACC,61075,6,1,SPN,2,0,0,1,0,0,1,0,3.0,3.0,,,5.0,,,3.0,,5.0,2,2,1,1,0,0,9,13,14,5,1,1,0,1,1,0,1,1,0,,,,,39.0,53.0,7.0,,39.0,38.0,15.0,7.0,,,33.0,19.252705437591537,30.666666666666668,11.08552609887726,False,True
1126,Nick,Nick|spin_history_2026-04-04.csv,61077,61080,SPN,61077,0,3,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,14,-1,-1,-1,1,0,1,1,0,1,1,0,1,85.0,,,,39.0,53.0,7.0,,8.0,39.0,38.0,15.0,85.0,,33.0,19.252705437591537,28.333333333333332,14.38363267359428,True,False
1126,Nick,Nick|spin_history_2026-04-04.csv,61077,61080,SPN,61078,1,2,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,8,14,-1,-1,1,0,1,1,0,1,1,0,1,85.0,,,,39.0,53.0,7.0,,8.0,39.0,38.0,15.0,85.0,,33.0,19.252705437591537,28.333333333333332,14.38363267359428,True,False
1126,Nick,Nick|spin_history_2026-04-04.csv,61077,61080,SPN,61079,2,1,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,14,8,14,-1,1,0,1,1,0,1,1,0,1,85.0,,,,39.0,53.0,7.0,,8.0,39.0,38.0,15.0,85.0,,33.0,19.252705437591537,28.333333333333332,14.38363267359428,True,False
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61081,0,125,SPN,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,11,-1,-1,-1,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61082,1,124,SPN,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,6,11,-1,-1,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61083,2,123,SPN,1,0,0,0,0,0,0,1,1.0,1.0,,,,,,,1.0,,1,1,0,0,0,0,10,6,11,-1,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61084,3,122,SPN,1,0,0,0,0,0,0,1,2.0,2.0,,,,,,,2.0,,1,1,0,0,0,0,14,10,6,11,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61085,4,121,SPN,1,0,0,0,0,0,0,1,3.0,3.0,,,,,,,3.0,,1,1,0,0,0,0,6,14,10,6,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61086,5,120,SPN,2,0,0,0,0,0,0,2,1.0,1.0,,,,,,,1.0,,2,2,0,0,0,0,9,6,14,10,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61087,6,119,SPN,2,0,0,0,0,0,0,2,2.0,2.0,,,,,,,2.0,,2,2,0,0,0,0,6,9,6,14,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61088,7,118,SPN,3,0,0,0,0,0,0,3,1.0,1.0,,,,,,,1.0,,2,3,0,0,0,0,7,6,9,6,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61089,8,117,SPN,3,0,0,0,0,0,0,3,2.0,2.0,,,,,,,2.0,,2,3,0,0,0,0,3,7,6,9,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61090,9,116,SPN,4,0,0,0,1,0,0,3,1.0,1.0,,,,1.0,,,3.0,1.0,3,4,1,1,0,0,14,3,7,6,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61091,10,115,SPN,4,0,0,0,1,0,0,3,2.0,2.0,,,,2.0,,,4.0,2.0,2,4,1,1,1,1,14,14,3,7,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61092,11,114,SPN,4,0,0,0,1,0,0,3,3.0,3.0,,,,3.0,,,5.0,3.0,2,4,1,1,0,0,14,14,14,3,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61093,12,113,SPN,4,0,0,0,1,0,0,3,4.0,4.0,,,,4.0,,,6.0,4.0,1,3,1,1,0,0,13,14,14,14,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61094,13,112,SPN,4,0,0,0,1,0,0,3,5.0,5.0,,,,5.0,,,7.0,5.0,1,3,1,1,0,0,2,13,14,14,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61095,14,111,SPN,5,0,0,1,1,0,0,3,1.0,1.0,,,1.0,6.0,,,8.0,1.0,1,4,1,2,0,0,6,2,13,14,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61096,15,110,SPN,6,0,0,1,1,0,0,4,1.0,1.0,,,2.0,7.0,,,1.0,2.0,2,4,1,2,0,0,7,6,2,13,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61097,16,109,SPN,6,0,0,1,1,0,0,4,2.0,2.0,,,3.0,8.0,,,2.0,3.0,2,4,1,2,0,0,7,7,6,2,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61098,17,108,SPN,6,0,0,1,1,0,0,4,3.0,3.0,,,4.0,9.0,,,3.0,4.0,2,3,1,2,0,0,13,7,7,6,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61099,18,107,SPN,6,0,0,1,1,0,0,4,4.0,4.0,,,5.0,10.0,,,4.0,5.0,2,3,1,2,0,0,5,13,7,7,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61100,19,106,SPN,7,0,0,1,1,0,1,4,1.0,1.0,,,6.0,11.0,,1.0,5.0,6.0,2,3,0,1,0,0,6,5,13,7,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61101,20,105,SPN,8,0,0,1,1,0,1,5,1.0,1.0,,,7.0,12.0,,2.0,1.0,7.0,2,4,0,1,0,0,14,6,5,13,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61102,21,104,SPN,8,0,0,1,1,0,1,5,2.0,2.0,,,8.0,13.0,,3.0,2.0,8.0,2,4,0,1,0,0,12,14,6,5,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61103,22,103,SPN,8,0,0,1,1,0,1,5,3.0,3.0,,,9.0,14.0,,4.0,3.0,9.0,2,4,0,1,0,0,13,12,14,6,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61104,23,102,SPN,8,0,0,1,1,0,1,5,4.0,4.0,,,10.0,15.0,,5.0,4.0,10.0,2,4,0,1,0,0,2,13,12,14,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61105,24,101,SPN,9,0,0,2,1,0,1,5,1.0,1.0,,,1.0,16.0,,6.0,5.0,1.0,2,4,1,1,0,0,5,2,13,12,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61106,25,100,SPN,10,0,0,2,1,0,2,5,1.0,1.0,,,2.0,17.0,,1.0,6.0,2.0,2,4,1,1,0,0,7,5,2,13,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61107,26,99,SPN,10,0,0,2,1,0,2,5,2.0,2.0,,,3.0,18.0,,2.0,7.0,3.0,2,4,1,1,0,0,5,7,5,2,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61108,27,98,SPN,11,0,0,2,1,0,3,5,1.0,1.0,,,4.0,19.0,,1.0,8.0,4.0,3,5,1,1,0,0,14,5,7,5,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61109,28,97,SPN,11,0,0,2,1,0,3,5,2.0,2.0,,,5.0,20.0,,2.0,9.0,5.0,3,5,1,1,0,0,7,14,5,7,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61110,29,96,SPN,11,0,0,2,1,0,3,5,3.0,3.0,,,6.0,21.0,,3.0,10.0,6.0,2,4,0,1,0,0,14,7,14,5,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61111,30,95,SPN,11,0,0,2,1,0,3,5,4.0,4.0,,,7.0,22.0,,4.0,11.0,7.0,1,3,0,1,0,0,12,14,7,14,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61112,31,94,SPN,11,0,0,2,1,0,3,5,5.0,5.0,,,8.0,23.0,,5.0,12.0,8.0,1,3,0,1,0,0,2,12,14,7,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61113,32,93,SPN,12,0,0,3,1,0,3,5,1.0,1.0,,,1.0,24.0,,6.0,13.0,1.0,1,4,1,2,0,0,12,2,12,14,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61114,33,92,SPN,12,0,0,3,1,0,3,5,2.0,2.0,,,2.0,25.0,,7.0,14.0,2.0,1,4,1,2,0,0,11,12,2,12,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61115,34,91,SPN,12,0,0,3,1,0,3,5,3.0,3.0,,,3.0,26.0,,8.0,15.0,3.0,1,3,1,1,0,0,3,11,12,2,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61116,35,90,SPN,13,0,0,3,2,0,3,5,1.0,1.0,,,4.0,1.0,,9.0,16.0,1.0,2,3,2,2,0,0,5,3,11,12,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61117,36,89,SPN,14,0,0,3,2,0,4,5,1.0,1.0,,,5.0,2.0,,1.0,17.0,2.0,3,4,2,2,0,0,8,5,3,11,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61118,37,88,SPN,14,0,0,3,2,0,4,5,2.0,2.0,,,6.0,3.0,,2.0,18.0,3.0,2,3,1,2,0,0,13,8,5,3,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61119,38,87,SPN,14,0,0,3,2,0,4,5,3.0,3.0,,,7.0,4.0,,3.0,19.0,4.0,2,3,1,2,0,0,3,13,8,5,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61120,39,86,SPN,15,0,0,3,3,0,4,5,1.0,1.0,,,8.0,1.0,,4.0,20.0,1.0,3,4,2,3,0,0,13,3,13,8,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61121,40,85,SPN,15,0,0,3,3,0,4,5,2.0,2.0,,,9.0,2.0,,5.0,21.0,2.0,2,4,1,3,0,0,2,13,3,13,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61122,41,84,SPN,16,0,0,4,3,0,4,5,1.0,1.0,,,1.0,3.0,,6.0,22.0,1.0,2,5,2,4,0,0,14,2,13,3,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
1127,Nick,Nick|spin_history_2026-04-04.csv,61081,61206,SPN,61123,42,83,SPN,16,0,0,4,3,0,4,5,2.0,2.0,,,2.0,4.0,,7.0,23.0,2.0,2,4,2,3,0,0,13,14,2,13,0,0,0,0,0,0,0,0,0,85.0,,,,12.0,39.0,53.0,7.0,4.0,8.0,39.0,38.0,85.0,,34.666666666666664,17.016332024133625,17.0,15.641824275533422,False,True
